engine,memory,filesystem,configuration,distribution,test,workload,size,threads,ts,writes,reads,response_time,tps,user_provided_threads
rocks,20,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,110,0.00,71220.08,20.11,6474.50,100
rocks,20,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,120,0.00,71298.71,20.13,6484.40,100
rocks,20,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,130,0.00,70935.81,20.23,6455.10,100
rocks,20,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,140,0.00,71110.99,20.20,6468.20,100
rocks,20,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,150,0.00,71187.09,20.16,6476.40,100
rocks,20,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,160,0.00,70975.42,20.21,6457.30,100
rocks,20,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,170,0.00,71101.79,20.19,6468.20,100
rocks,20,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,180,0.00,71081.71,20.10,6476.20,100
rocks,20,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,10,0.00,37959.83,22.15,9245.56,100
rocks,20,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,20,0.00,43284.90,14.54,10546.97,100
rocks,20,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,30,0.00,44717.51,13.65,10885.30,100
rocks,20,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,40,0.00,47311.82,12.86,11525.50,100
rocks,20,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,50,0.00,47687.04,12.86,11604.79,100
rocks,20,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,60,0.00,47535.16,12.86,11580.91,100
rocks,20,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,70,0.00,46931.89,13.03,11442.10,100
rocks,20,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,80,0.00,47011.28,13.04,11446.99,100
rocks,20,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,90,0.00,47098.93,13.08,11456.51,100
rocks,20,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,100,0.00,47137.87,13.09,11486.09,100
rocks,20,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,110,0.00,47102.59,13.10,11474.60,100
rocks,20,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,120,0.00,47156.54,13.07,11470.71,100
rocks,20,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,130,0.00,46926.11,13.19,11426.30,100
rocks,20,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,140,0.00,47081.00,13.09,11460.50,100
rocks,20,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,150,0.00,47207.37,13.02,11492.29,100
rocks,20,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,160,0.00,47154.72,13.07,11483.60,100
rocks,20,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,170,0.00,47194.31,13.05,11484.10,100
rocks,20,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,180,0.00,47108.19,13.05,11474.80,100
wt,20,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,10,0.00,78681.47,29.69,7155.44,100
wt,20,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,20,0.00,97498.30,15.32,8870.50,100
wt,20,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,30,0.00,96686.09,15.62,8795.80,100
wt,20,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,40,0.00,96747.02,15.66,8798.90,100
wt,20,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,50,0.00,96634.99,15.70,8792.80,100
wt,20,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,60,0.00,96697.35,15.69,8792.30,100
wt,20,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,70,0.00,96957.08,15.65,8822.00,100
wt,20,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,80,0.00,96862.20,15.69,8807.60,100
wt,20,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,90,0.00,96920.03,15.74,8816.40,100
wt,20,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,100,0.00,96305.30,15.74,8760.19,100
wt,20,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,110,0.00,95823.17,15.92,8717.81,100
wt,20,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,120,0.00,96061.69,15.81,8739.70,100
wt,20,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,130,0.00,95875.93,15.85,8730.40,100
wt,20,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,140,0.00,96040.18,15.87,8738.40,100
wt,20,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,150,0.00,96089.03,15.89,8734.00,100
wt,20,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,160,0.00,95810.17,15.88,8719.30,100
wt,20,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,170,0.00,96031.63,15.90,8731.60,100
wt,20,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,180,0.00,95886.10,15.84,8720.40,100
wt,20,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,10,0.00,42816.46,20.00,10429.25,100
wt,20,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,20,0.00,51480.00,12.48,12543.04,100
wt,20,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,30,0.00,51150.39,12.73,12449.46,100
wt,20,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,40,0.00,51200.32,12.83,12465.25,100
wt,20,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,50,0.00,51233.26,12.83,12486.84,100
wt,20,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,60,0.00,50911.84,12.98,12406.16,100
wt,20,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,70,0.00,50761.14,13.04,12367.16,100
wt,20,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,80,0.00,50817.15,13.09,12360.93,100
wt,20,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,90,0.00,50777.58,13.05,12367.25,100
wt,20,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,100,0.00,50784.32,13.10,12369.83,100
wt,20,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,110,0.00,50841.91,13.07,12368.85,100
wt,20,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,120,0.00,50699.31,13.14,12341.75,100
wt,20,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,130,0.00,50815.19,13.07,12374.15,100
wt,20,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,140,0.00,50785.00,13.09,12361.47,100
wt,20,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,150,0.00,50750.28,13.13,12360.72,100
wt,20,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,160,0.00,50721.51,13.12,12347.19,100
wt,20,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,170,0.00,50798.43,13.11,12366.72,100
wt,20,ext4,wt2,uniform,oltp_ro,psfm,60000000,97,180,0.00,50679.21,13.09,12335.25,100
rocks,200,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,10,0.00,72659.73,23.88,6608.12,100
rocks,200,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,20,0.00,80041.55,17.94,7281.74,100
rocks,200,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,30,0.00,80369.60,17.86,7306.70,100
rocks,200,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,40,0.00,80677.60,17.71,7346.10,100
rocks,200,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,50,0.00,80712.09,17.81,7340.80,100
rocks,200,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,60,0.00,81035.93,17.74,7370.70,100
rocks,200,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,70,0.00,80654.70,17.82,7333.40,100
rocks,200,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,80,0.00,80543.80,17.79,7330.00,100
rocks,200,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,90,0.00,80991.33,17.75,7363.99,100
rocks,200,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,100,0.00,81007.78,17.75,7365.01,100
rocks,200,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,110,0.00,80567.69,17.82,7330.10,100
rocks,200,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,120,0.00,80715.79,17.84,7342.40,100
rocks,200,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,130,0.00,80841.11,17.78,7356.00,100
rocks,200,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,140,0.00,80759.01,17.84,7346.00,100
rocks,200,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,150,0.00,80968.71,17.74,7369.69,100
rocks,200,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,160,0.00,80804.58,17.73,7357.61,100
rocks,200,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,170,0.00,81083.17,17.73,7375.80,100
rocks,200,ext4,rocks0,pareto,oltp_ro,psfm,60000000,97,180,0.00,81211.72,17.74,7382.10,100
rocks,200,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,10,0.00,46602.73,13.85,11355.71,100
rocks,200,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,20,0.00,48664.87,12.36,11852.69,100
rocks,200,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,30,0.00,48765.87,12.28,11870.82,100
rocks,200,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,40,0.00,48819.82,12.29,11881.33,100
rocks,200,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,50,0.00,49001.75,12.23,11944.47,100
rocks,200,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,60,0.00,49100.88,12.26,11961.64,100
rocks,200,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,70,0.00,48430.97,12.42,11806.47,100
rocks,200,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,80,0.00,48444.42,12.44,11786.98,100
rocks,200,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,90,0.00,48571.17,12.41,11823.82,100
rocks,200,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,100,0.00,48679.24,12.35,11858.13,100
rocks,200,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,110,0.00,48602.35,12.50,11830.27,100
rocks,200,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,120,0.00,48571.63,12.43,11820.83,100
rocks,200,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,130,0.00,48513.98,12.41,11808.67,100
rocks,200,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,140,0.00,48496.09,12.50,11808.52,100
rocks,200,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,150,0.00,48774.28,12.43,11865.87,100
rocks,200,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,160,0.00,48848.04,12.32,11902.64,100
rocks,200,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,170,0.00,48580.39,12.39,11825.55,100
rocks,200,ext4,rocks0,uniform,oltp_ro,psfm,60000000,97,180,0.00,48692.48,12.40,11857.94,100
wt,200,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,10,0.00,79814.07,29.63,7258.75,100
wt,200,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,20,0.00,100233.51,14.94,9116.62,100
wt,200,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,30,0.00,100383.38,15.03,9135.50,100
wt,200,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,40,0.00,100417.90,15.05,9133.40,100
wt,200,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,50,0.00,100907.50,15.04,9179.10,100
wt,200,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,60,0.00,100757.80,15.09,9162.50,100
wt,200,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,70,0.00,100482.20,15.14,9143.70,100
wt,200,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,80,0.00,100526.69,15.23,9138.00,100
wt,200,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,90,0.00,100328.81,15.21,9126.50,100
wt,200,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,100,0.00,100092.89,15.27,9108.70,100
wt,200,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,110,0.00,100434.89,15.28,9135.00,100
wt,200,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,120,0.00,100351.42,15.21,9130.20,100
wt,200,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,130,0.00,100728.33,15.17,9173.49,100
wt,200,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,140,0.00,100575.17,15.18,9149.01,100
wt,200,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,150,0.00,100436.13,15.26,9129.79,100
wt,200,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,160,0.00,100419.26,15.25,9137.11,100
wt,200,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,170,0.00,100553.88,15.26,9142.20,100
wt,200,ext4,wt2,pareto,oltp_ro,psfm,60000000,98,180,0.00,100273.83,15.25,9125.10,100
wt,200,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,10,0.00,42808.57,20.02,10426.72,100
wt,200,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,20,0.00,51540.61,12.47,12558.70,100
wt,200,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,30,0.00,51919.89,12.60,12636.10,100
wt,200,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,40,0.00,52170.39,12.69,12699.70,100
wt,200,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,50,0.00,52340.01,12.74,12754.80,100
wt,200,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,60,0.00,52243.40,12.80,12734.60,100
wt,200,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,70,0.00,51992.79,12.92,12665.80,100
wt,200,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,80,0.00,52068.37,12.99,12662.49,100
wt,200,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,90,0.00,52044.62,12.95,12679.20,100
wt,200,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,100,0.00,51989.82,13.00,12666.90,100
wt,200,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,110,0.00,52258.90,12.97,12709.70,100
wt,200,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,120,0.00,52179.80,12.98,12700.70,100
wt,200,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,130,0.00,52208.97,12.99,12715.39,100
wt,200,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,140,0.00,52220.93,12.98,12705.01,100
wt,200,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,150,0.00,52140.60,12.99,12712.90,100
wt,200,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,160,0.00,52181.41,13.01,12695.40,100
wt,200,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,170,0.00,52201.90,12.96,12708.10,100
wt,200,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,180,0.00,52180.20,13.01,12706.30,100
rocks,210,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,10,0.00,72909.42,23.95,6630.25,100
rocks,210,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,20,0.00,79748.46,18.06,7255.91,100
rocks,210,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,30,0.00,80251.38,17.93,7295.30,100
rocks,210,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,40,0.00,80333.90,17.91,7314.10,100
rocks,210,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,50,0.00,80239.82,17.92,7298.80,100
rocks,210,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,60,0.00,80631.99,17.86,7334.30,100
rocks,210,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,70,0.00,80446.47,17.93,7314.90,100
rocks,210,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,80,0.00,80408.42,17.88,7316.80,100
rocks,210,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,90,0.00,80493.58,17.87,7320.60,100
rocks,210,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,100,0.00,80531.54,17.86,7319.20,100
rocks,210,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,110,0.00,80427.90,17.83,7319.10,100
rocks,210,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,120,0.00,80524.48,17.86,7325.10,100
rocks,210,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,130,0.00,80316.02,17.91,7307.00,100
rocks,210,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,140,0.00,80570.28,17.82,7329.60,100
rocks,210,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,150,0.00,80799.25,17.80,7353.90,100
rocks,210,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,160,0.00,80661.01,17.84,7344.10,100
rocks,210,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,170,0.00,80506.64,17.91,7323.70,100
rocks,210,ext4,rocks0,pareto,oltp_ro,psfm,60000000,97,180,0.00,80720.70,17.87,7337.80,100
rocks,210,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,10,0.00,46805.09,13.72,11405.25,100
rocks,210,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,20,0.00,48932.07,12.24,11916.87,100
rocks,210,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,30,0.00,49088.71,12.21,11948.92,100
rocks,210,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,40,0.00,48963.99,12.23,11918.78,100
rocks,210,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,50,0.00,49089.63,12.23,11965.33,100
rocks,210,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,60,0.00,49179.17,12.20,11984.47,100
rocks,210,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,70,0.00,48666.84,12.36,11856.73,100
rocks,210,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,80,0.00,48724.55,12.34,11857.87,100
rocks,210,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,90,0.00,48840.53,12.34,11888.83,100
rocks,210,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,100,0.00,48939.27,12.38,11921.19,100
rocks,210,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,110,0.00,48931.80,12.34,11910.53,100
rocks,210,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,120,0.00,48904.89,12.34,11903.85,100
rocks,210,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,130,0.00,48975.23,12.32,11921.83,100
rocks,210,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,140,0.00,48907.87,12.34,11906.77,100
rocks,210,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,150,0.00,49098.94,12.30,11953.13,100
rocks,210,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,160,0.00,48889.27,12.40,11904.67,100
rocks,210,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,170,0.00,48995.44,12.30,11927.33,100
rocks,210,ext4,rocks0,uniform,oltp_ro,psfm,60000000,98,180,0.00,49023.33,12.36,11933.36,100
wt,210,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,10,0.00,79508.31,29.67,7231.57,100
wt,210,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,20,0.00,99021.58,15.17,9007.10,100
wt,210,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,30,0.00,99019.66,15.18,9010.30,100
wt,210,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,40,0.00,99460.07,15.20,9045.51,100
wt,210,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,50,0.00,99507.40,15.21,9052.71,100
wt,210,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,60,0.00,99076.22,15.31,9009.49,100
wt,210,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,70,0.00,98999.35,15.35,9008.29,100
wt,210,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,80,0.00,99118.09,15.29,9012.73,100
wt,210,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,90,0.00,99137.01,15.40,9017.09,100
wt,210,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,100,0.00,99231.57,15.28,9027.45,100
wt,210,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,110,0.00,99071.48,15.42,9009.44,100
wt,210,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,120,0.00,99081.80,15.41,9016.40,100
wt,210,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,130,0.00,99213.83,15.36,9035.60,100
wt,210,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,140,0.00,99314.48,15.35,9033.55,100
wt,210,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,150,0.00,99290.04,15.35,9028.65,100
wt,210,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,160,0.00,98962.96,15.44,9006.11,100
wt,210,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,170,0.00,99202.05,15.36,9014.73,100
wt,210,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,180,0.00,99198.25,15.39,9026.34,100
wt,210,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,10,0.00,42820.38,20.00,10429.92,100
wt,210,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,20,0.00,51614.91,12.39,12575.30,100
wt,210,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,30,0.00,51830.00,12.60,12615.50,100
wt,210,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,40,0.00,51897.29,12.80,12634.40,100
wt,210,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,50,0.00,51970.68,12.83,12663.70,100
wt,210,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,60,0.00,51966.63,12.89,12668.91,100
wt,210,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,70,0.00,51771.18,12.98,12609.60,100
wt,210,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,80,0.00,52011.92,12.96,12649.60,100
wt,210,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,90,0.00,51942.19,12.99,12653.60,100
wt,210,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,100,0.00,52009.21,12.98,12671.80,100
wt,210,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,110,0.00,52110.89,12.98,12674.70,100
wt,210,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,120,0.00,52019.89,12.99,12662.50,100
wt,210,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,130,0.00,52034.52,13.04,12674.31,100
wt,210,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,140,0.00,52142.90,13.02,12684.20,100
wt,210,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,150,0.00,51825.20,13.08,12636.30,100
wt,210,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,160,0.00,51957.31,13.05,12642.00,100
wt,210,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,170,0.00,51941.18,13.05,12644.60,100
wt,210,ext4,wt2,uniform,oltp_ro,psfm,60000000,99,180,0.00,52014.52,13.02,12663.50,100
rocks,30,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,10,0.00,65023.69,24.56,5912.75,100
rocks,30,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,20,0.00,69758.41,20.45,6346.80,100
rocks,30,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,30,0.00,70021.83,20.45,6366.30,100
rocks,30,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,40,0.00,70079.78,20.32,6381.00,100
rocks,30,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,50,0.00,70256.79,20.38,6390.60,100
rocks,30,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,60,0.00,70268.83,20.38,6389.70,100
rocks,30,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,70,0.00,70160.09,20.40,6383.80,100
rocks,30,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,80,0.00,70421.40,20.34,6402.50,100
rocks,30,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,90,0.00,70404.28,20.36,6406.00,100
rocks,30,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,100,0.00,70404.41,20.38,6404.10,100
rocks,30,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,110,0.00,70396.50,20.38,6401.70,100
rocks,30,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,120,0.00,70580.51,20.29,6415.40,100
rocks,30,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,130,0.00,70208.20,20.37,6389.60,100
rocks,30,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,140,0.00,70247.80,20.43,6391.50,100
rocks,30,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,150,0.00,70399.19,20.34,6404.10,100
rocks,30,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,160,0.00,70281.60,20.42,6392.40,100
rocks,30,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,170,0.00,70401.10,20.33,6406.80,100
rocks,30,ext4,rocks0,pareto,oltp_ro,psfm,60000000,100,180,0.00,70798.32,20.17,6450.59,100
rocks,30,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,10,0.00,45930.16,13.76,11190.74,100
rocks,30,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,20,0.00,47950.33,12.56,11680.79,100
rocks,30,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,30,0.00,48116.58,12.51,11710.62,100
rocks,30,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,40,0.00,48130.51,12.54,11717.38,100
rocks,30,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,50,0.00,48291.48,12.50,11769.32,100
rocks,30,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,60,0.00,48214.19,12.54,11744.53,100
rocks,30,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,70,0.00,47098.49,12.98,11482.87,100
rocks,30,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,80,0.00,47079.63,13.02,11455.49,100
rocks,30,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,90,0.00,46929.35,13.11,11419.91,100
rocks,30,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,100,0.00,47035.46,13.10,11460.64,100
rocks,30,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,110,0.00,46863.63,13.12,11409.78,100
rocks,30,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,120,0.00,47091.17,13.15,11459.87,100
rocks,30,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,130,0.00,46982.75,13.12,11431.91,100
rocks,30,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,140,0.00,47035.62,13.12,11457.38,100
rocks,30,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,150,0.00,47059.17,13.07,11450.81,100
rocks,30,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,160,0.00,46860.12,13.16,11416.88,100
rocks,30,ext4,rocks0,uniform,oltp_ro,psfm,60000000,100,170,0.00,46918.78,13.16,11415.52,100
rocks,30,ext4,rocks0,uniform,oltp_ro,psfm,60000000,98,180,0.00,46829.63,13.18,11407.59,100
wt,30,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,10,0.00,79172.58,29.65,7200.44,100
wt,30,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,20,0.00,98312.24,15.24,8943.40,100
