disk,type,parallel_threads,workload,size,threads,ts,writes,reads,response_time,tps,user_provided_threads
ssd,encryption-xbstream_compressed,4,xb,10000000,16,75,36399.03,27292.02,9.35,3028.00,1
ssd,encryption-xbstream_compressed,4,xb,10000000,16,76,36558.95,27441.96,9.43,3050.00,1
ssd,encryption-xbstream_compressed,4,xb,10000000,16,77,36468.05,27349.04,10.33,3039.00,1
ssd,encryption-xbstream_compressed,4,xb,10000000,16,78,36823.88,27612.91,9.90,3068.99,1
ssd,encryption-xbstream_compressed,4,xb,10000000,16,79,35692.05,26778.04,9.72,2975.00,1
ssd,encryption-xbstream_compressed,4,xb,10000000,16,80,35776.98,26803.99,10.12,2978.00,1
ssd,encryption-xbstream_compressed,4,xb,10000000,16,81,36802.06,27637.05,9.54,3071.01,1
ssd,encryption-xbstream_compressed,4,xb,10000000,16,82,36570.98,27432.99,9.26,3048.00,1
ssd,encryption-xbstream_compressed,4,xb,10000000,16,83,36237.03,27144.02,9.49,3018.00,1
ssd,encryption-xbstream_compressed,4,xb,10000000,16,84,36900.02,27683.01,9.81,3075.00,1
ssd,encryption-xbstream_compressed,4,xb,10000000,16,85,35845.98,26882.98,9.55,2985.00,1
ssd,encryption-xbstream_compressed,4,xb,10000000,16,86,34665.93,26015.95,10.26,2890.99,1
ssd,encryption-xbstream_compressed,4,xb,10000000,16,87,35944.05,26948.03,9.49,2994.00,1
ssd,encryption-xbstream_compressed,4,xb,10000000,16,88,34102.04,25588.03,9.91,2843.00,1
ssd,encryption-xbstream_compressed,4,xb,10000000,16,89,34023.97,25534.98,10.19,2837.00,1
ssd,encryption-xbstream_compressed,4,xb,10000000,16,90,35169.94,26346.96,10.03,2930.00,1
ssd,encryption-xbstream_compressed,4,xb,10000000,16,91,33947.01,25481.01,10.15,2829.00,1
ssd,encryption-xbstream_compressed,4,xb,10000000,16,92,33827.44,25357.58,9.74,2817.95,1
ssd,encryption-xbstream_compressed,4,xb,10000000,16,93,33361.48,25016.36,10.51,2781.04,1
ssd,encryption-xbstream_compressed,4,xb,10000000,16,94,34267.10,25712.07,9.85,2856.01,1
ssd,encryption-xbstream_compressed,4,xb,10000000,16,95,33903.04,25411.03,10.47,2824.00,1
ssd,encryption-xbstream_compressed,4,xb,10000000,16,96,32703.91,24546.93,10.90,2724.99,1
ssd,encryption-xbstream_compressed,4,xb,10000000,16,97,32753.00,24556.00,10.89,2730.00,1
ssd,encryption-xbstream_compressed,4,xb,10000000,16,98,32852.04,24630.03,9.95,2736.00,1
ssd,encryption-xbstream_compressed,4,xb,10000000,16,99,34419.04,25819.03,9.32,2869.00,1
ssd,encryption-xbstream_compressed,4,xb,10000000,16,100,37079.96,27782.97,8.98,3088.00,1
ssd,encryption-xbstream_compressed,4,xb,10000000,16,101,36744.80,27594.85,8.88,3065.98,1
ssd,encryption-xbstream_compressed,4,xb,10000000,16,102,35240.21,26432.16,9.16,2935.02,1
ssd,encryption-xbstream_compressed,4,xb,10000000,16,103,37296.96,27963.97,8.72,3110.00,1
ssd,encryption-xbstream_compressed,4,xb,10000000,16,104,35331.94,26488.95,9.55,2944.99,1
ssd,encryption-xbstream_compressed,4,xb,10000000,16,105,34795.08,26109.06,9.82,2899.01,1
ssd,encryption-xbstream_compressed,4,xb,10000000,16,106,36543.05,27392.04,8.69,3044.00,1
ssd,encryption-xbstream_compressed,4,xb,10000000,16,107,37607.93,28210.95,8.50,3131.99,1
ssd,encryption-xbstream_compressed,4,xb,10000000,16,108,34837.85,26111.89,9.46,2902.99,1
ssd,encryption-xbstream_compressed,4,xb,10000000,16,109,36680.04,27526.03,8.76,3059.00,1
ssd,encryption-xbstream_compressed,4,xb,10000000,16,110,36581.05,27455.04,9.30,3050.00,1
ssd,encryption-xbstream_compressed,4,xb,10000000,16,111,34710.12,26012.09,9.71,2892.01,1
ssd,encryption-xbstream_compressed,4,xb,10000000,16,112,36199.98,27145.99,8.99,3016.00,1
ssd,encryption-xbstream_compressed,4,xb,10000000,16,113,34785.97,26103.97,9.52,2899.00,1
ssd,encryption-xbstream_compressed,4,xb,10000000,16,114,35704.00,26767.00,9.67,2973.00,1
ssd,encryption-xbstream_compressed,4,xb,10000000,16,115,34610.96,25962.97,9.47,2886.00,1
ssd,encryption-xbstream_compressed,4,xb,10000000,16,116,33426.03,25055.02,9.53,2784.00,1
ssd,encryption-xbstream_compressed,4,xb,10000000,16,117,31296.07,23469.05,10.72,2607.01,1
ssd,encryption-xbstream_compressed,4,xb,10000000,16,118,34348.97,25773.98,9.64,2862.00,1
ssd,encryption-xbstream_compressed,4,xb,10000000,16,119,33501.04,25154.03,9.93,2795.00,1
ssd,encryption-xbstream_compressed,4,xb,10000000,16,120,32502.97,24382.98,9.81,2711.00,1
ssd,encryption-xbstream_compressed,4,xb,10000000,16,121,33967.95,25458.96,9.97,2829.00,1
ssd,encryption-xbstream_compressed,4,xb,10000000,16,122,33545.06,25163.05,9.85,2794.01,1
ssd,encryption-xbstream_compressed,4,xb,10000000,16,123,32728.87,24536.90,10.72,2726.99,1
ssd,encryption-xbstream_compressed,4,xb,10000000,16,124,33354.07,25007.05,10.04,2780.01,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,1,24646.69,18556.26,13.29,2046.81,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,2,31269.15,23453.11,11.02,2608.01,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,3,32096.96,24075.97,10.85,2676.00,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,4,31868.02,23903.01,10.88,2653.00,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,5,32377.05,24295.04,10.38,2700.00,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,6,34242.00,25672.00,9.75,2854.00,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,7,35189.02,26383.01,9.56,2930.00,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,8,34754.99,26069.99,10.02,2897.00,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,9,35057.99,26289.99,9.91,2922.00,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,10,36135.00,27060.00,9.18,3005.00,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,11,36469.97,27386.98,9.30,3045.00,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,12,37068.08,27815.06,9.25,3088.01,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,13,37093.23,27830.42,9.46,3095.94,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,14,35596.66,26691.50,9.99,2965.06,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,15,38102.97,28593.98,9.32,3176.00,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,16,37030.07,27738.05,9.17,3084.01,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,17,39199.97,29400.98,8.52,3266.00,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,18,38151.04,28613.03,8.90,3179.00,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,19,39195.97,29402.98,8.37,3264.00,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,20,39366.00,29521.00,8.71,3281.00,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,21,39355.14,29539.35,8.59,3283.93,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,22,40520.93,30387.70,8.23,3376.08,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,23,37657.89,28225.92,9.36,3135.99,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,24,36859.05,27671.03,9.84,3072.00,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,25,36574.91,27413.94,10.08,3047.99,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,26,36543.25,27360.44,9.60,3037.94,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,27,36366.89,27313.67,10.02,3041.07,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,28,37100.94,27839.96,9.74,3089.00,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,29,36870.06,27654.04,9.38,3072.00,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,30,34442.92,25802.94,10.78,2866.99,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,31,36323.31,27259.48,10.00,3027.94,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,32,37920.79,28471.60,9.75,3163.07,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,33,38086.99,28527.99,9.46,3172.00,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,34,38129.04,28600.03,9.20,3181.00,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,35,38382.79,28806.84,9.41,3196.98,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,36,38552.17,28903.13,9.31,3212.01,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,37,36782.97,27600.98,10.13,3067.00,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,38,35434.01,26574.01,10.84,2953.00,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,39,35617.96,26685.97,10.97,2964.00,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,40,32503.05,24399.03,11.35,2711.00,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,41,35221.06,26421.05,11.16,2935.01,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,42,35602.62,26652.72,11.03,2961.97,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,43,36490.35,27408.26,10.94,3046.03,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,44,36546.01,27403.01,10.32,3045.00,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,45,36336.01,27252.01,10.80,3026.00,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,46,36506.92,27361.94,10.67,3042.99,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,47,34516.03,25859.03,11.55,2870.00,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,48,36381.88,27296.91,10.01,3033.99,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,49,35210.06,26434.04,11.08,2939.00,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,50,36042.11,27042.08,10.51,3002.01,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,51,35522.01,26627.01,10.89,2961.00,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,52,35550.90,26691.93,10.93,2965.99,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,53,37963.77,28476.82,9.34,3161.98,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,54,38393.30,28723.22,9.41,3191.02,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,55,34504.88,25940.91,9.69,2881.99,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,56,37620.02,28221.02,9.45,3136.00,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,57,37993.11,28473.08,9.53,3165.01,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,58,37810.06,28373.05,9.45,3154.01,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,59,37683.91,28275.93,9.16,3138.99,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,60,37714.01,28291.00,9.55,3144.00,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,61,36924.06,27669.05,9.61,3076.01,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,62,37831.00,28360.00,9.49,3152.00,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,63,36471.95,27361.96,10.20,3038.00,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,64,37870.00,28404.00,9.70,3157.00,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,65,37769.04,28325.03,9.15,3148.00,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,66,37514.00,28161.00,9.53,3126.00,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,67,37139.94,27839.96,9.50,3094.00,1
ssd,encryption-xbstream_compressed,8,xb,10000000,16,68,36223.05,27158.04,9.66,3018.00,1
