engine,configuration,distribution,workload,workload,size,threads,ts,writes,reads,response_time,tps,user_provided_threads
wt,wt0,pareto,oltp_ro,psfm,60000000,1,240,0.00,3838.36,3.39,349.00,1
wt,wt0,pareto,oltp_ro,psfm,60000000,1,250,0.00,3835.84,3.41,348.40,1
wt,wt0,pareto,oltp_ro,psfm,60000000,1,260,0.00,3843.26,3.38,349.70,1
wt,wt0,pareto,oltp_ro,psfm,60000000,1,270,0.00,3870.84,3.38,351.50,1
wt,wt0,pareto,oltp_ro,psfm,60000000,1,280,0.00,3873.96,3.35,352.20,1
wt,wt0,pareto,oltp_ro,psfm,60000000,1,290,0.00,3792.15,3.45,344.50,1
wt,wt0,pareto,oltp_ro,psfm,60000000,1,300,0.00,3700.86,3.54,336.90,1
wt,wt0,pareto,oltp,psfm,60000000,100,10,19145.35,70205.43,21.64,6381.35,100
wt,wt0,pareto,oltp,psfm,60000000,100,20,22188.51,81310.45,18.70,7396.10,100
wt,wt0,pareto,oltp,psfm,60000000,100,30,20196.40,74002.01,21.51,6732.20,100
wt,wt0,pareto,oltp,psfm,60000000,100,40,22148.60,81209.80,18.63,7382.90,100
wt,wt0,pareto,oltp,psfm,60000000,100,50,21755.00,79687.70,19.50,7251.70,100
wt,wt0,pareto,oltp,psfm,60000000,100,60,20202.20,74004.70,21.98,6733.90,100
wt,wt0,pareto,oltp,psfm,60000000,100,70,22145.20,81082.50,18.71,7381.60,100
wt,wt0,pareto,oltp,psfm,60000000,100,80,21262.39,77950.46,20.18,7087.70,100
wt,wt0,pareto,oltp,psfm,60000000,100,90,21735.71,79623.44,19.21,7245.30,100
wt,wt0,pareto,oltp,psfm,60000000,100,100,21661.10,79424.40,19.57,7220.10,100
wt,wt0,pareto,oltp,psfm,60000000,100,110,21169.89,77565.66,20.47,7056.80,100
wt,wt0,pareto,oltp,psfm,60000000,100,120,20692.71,75852.04,20.80,6897.70,100
wt,wt0,pareto,oltp,psfm,60000000,100,130,21079.90,77273.80,20.16,7026.40,100
wt,wt0,pareto,oltp,psfm,60000000,100,140,21464.20,78613.40,19.64,7154.80,100
wt,wt0,pareto,oltp,psfm,60000000,100,150,21606.39,79181.87,19.51,7202.40,100
wt,wt0,pareto,oltp,psfm,60000000,100,160,19838.51,72646.03,23.40,6612.70,100
wt,wt0,pareto,oltp,psfm,60000000,100,170,21026.00,77054.69,20.47,7008.20,100
wt,wt0,pareto,oltp,psfm,60000000,100,180,20901.60,76645.61,21.28,6967.60,100
wt,wt0,pareto,oltp,psfm,60000000,100,190,19274.70,70649.31,23.68,6424.80,100
wt,wt0,pareto,oltp,psfm,60000000,100,200,21016.80,77011.90,20.45,7005.50,100
wt,wt0,pareto,oltp,psfm,60000000,100,210,21125.20,77386.50,20.85,7041.90,100
wt,wt0,pareto,oltp,psfm,60000000,100,220,17642.69,64571.08,26.12,5880.80,100
wt,wt0,pareto,oltp,psfm,60000000,100,230,20222.60,74032.61,22.39,6741.30,100
wt,wt0,pareto,oltp,psfm,60000000,100,240,22005.60,80690.91,18.83,7335.10,100
wt,wt0,pareto,oltp,psfm,60000000,100,250,19963.40,73128.30,23.52,6654.30,100
wt,wt0,pareto,oltp,psfm,60000000,100,260,21760.50,79769.10,19.28,7253.20,100
wt,wt0,pareto,oltp,psfm,60000000,100,270,20382.30,74774.21,21.89,6794.20,100
wt,wt0,pareto,oltp,psfm,60000000,100,280,21981.90,80535.89,18.84,7327.60,100
wt,wt0,pareto,oltp,psfm,60000000,100,290,20809.70,76212.90,20.98,6936.20,100
wt,wt0,pareto,oltp,psfm,60000000,100,300,21030.50,77101.41,20.50,7010.40,100
wt,wt0,pareto,oltp_ro,psfm,60000000,100,10,0.00,99693.75,15.64,9068.71,100
wt,wt0,pareto,oltp_ro,psfm,60000000,100,20,0.00,104758.77,14.47,9525.82,100
wt,wt0,pareto,oltp_ro,psfm,60000000,100,30,0.00,104752.09,14.45,9534.00,100
wt,wt0,pareto,oltp_ro,psfm,60000000,100,40,0.00,105359.32,14.29,9581.90,100
wt,wt0,pareto,oltp_ro,psfm,60000000,100,50,0.00,105431.07,14.28,9588.40,100
wt,wt0,pareto,oltp_ro,psfm,60000000,100,60,0.00,105549.60,14.27,9603.00,100
wt,wt0,pareto,oltp_ro,psfm,60000000,100,70,0.00,105646.21,14.26,9608.60,100
wt,wt0,pareto,oltp_ro,psfm,60000000,100,80,0.00,105617.12,14.29,9602.80,100
wt,wt0,pareto,oltp_ro,psfm,60000000,100,90,0.00,105083.50,14.35,9563.20,100
wt,wt0,pareto,oltp_ro,psfm,60000000,100,100,0.00,105580.29,14.28,9603.60,100
wt,wt0,pareto,oltp_ro,psfm,60000000,100,110,0.00,105441.80,14.29,9591.90,100
wt,wt0,pareto,oltp_ro,psfm,60000000,100,120,0.00,105640.71,14.32,9622.00,100
wt,wt0,pareto,oltp_ro,psfm,60000000,100,130,0.00,106012.90,14.19,9642.60,100
wt,wt0,pareto,oltp_ro,psfm,60000000,100,140,0.00,105829.00,14.26,9623.30,100
wt,wt0,pareto,oltp_ro,psfm,60000000,100,150,0.00,105509.07,14.26,9599.80,100
wt,wt0,pareto,oltp_ro,psfm,60000000,100,160,0.00,106452.79,14.18,9676.40,100
wt,wt0,pareto,oltp_ro,psfm,60000000,100,170,0.00,106052.23,14.19,9651.30,100
wt,wt0,pareto,oltp_ro,psfm,60000000,100,180,0.00,105960.70,14.21,9634.70,100
wt,wt0,pareto,oltp_ro,psfm,60000000,100,190,0.00,106321.61,14.18,9670.10,100
wt,wt0,pareto,oltp_ro,psfm,60000000,100,200,0.00,106191.70,14.22,9662.10,100
wt,wt0,pareto,oltp_ro,psfm,60000000,100,210,0.00,106202.29,14.19,9654.60,100
wt,wt0,pareto,oltp_ro,psfm,60000000,100,220,0.00,106065.11,14.18,9644.10,100
wt,wt0,pareto,oltp_ro,psfm,60000000,100,230,0.00,106081.79,14.20,9647.20,100
wt,wt0,pareto,oltp_ro,psfm,60000000,100,240,0.00,105952.00,14.21,9640.60,100
wt,wt0,pareto,oltp_ro,psfm,60000000,100,250,0.00,106196.74,14.21,9651.29,100
wt,wt0,pareto,oltp_ro,psfm,60000000,100,260,0.00,106017.57,14.23,9633.91,100
wt,wt0,pareto,oltp_ro,psfm,60000000,100,270,0.00,106273.31,14.15,9661.80,100
wt,wt0,pareto,oltp_ro,psfm,60000000,100,280,0.00,106114.77,14.20,9654.90,100
wt,wt0,pareto,oltp_ro,psfm,60000000,100,290,0.00,105741.02,14.21,9629.10,100
wt,wt0,pareto,oltp_ro,psfm,60000000,100,300,0.00,106126.40,14.23,9651.60,100
wt,wt0,pareto,oltp,psfm,60000000,1000,10,15641.48,57461.16,319.94,5208.26,1000
wt,wt0,pareto,oltp,psfm,60000000,1000,20,18789.30,68784.51,291.07,6263.30,1000
wt,wt0,pareto,oltp,psfm,60000000,1000,30,17825.90,65317.50,320.42,5941.20,1000
wt,wt0,pareto,oltp,psfm,60000000,1000,40,18219.31,66791.12,312.00,6074.30,1000
wt,wt0,pareto,oltp,psfm,60000000,1000,50,18857.39,69101.86,289.42,6285.40,1000
wt,wt0,pareto,oltp,psfm,60000000,1000,60,18729.00,68580.41,290.46,6242.30,1000
wt,wt0,pareto,oltp,psfm,60000000,1000,70,17481.79,64059.26,341.93,5827.70,1000
wt,wt0,pareto,oltp,psfm,60000000,1000,80,18589.82,68125.87,295.28,6195.91,1000
wt,wt0,pareto,oltp,psfm,60000000,1000,90,18900.10,69249.09,289.24,6301.10,1000
wt,wt0,pareto,oltp,psfm,60000000,1000,100,18292.60,67037.71,305.07,6097.50,1000
wt,wt0,pareto,oltp,psfm,60000000,1000,110,18906.58,69220.83,288.64,6301.49,1000
wt,wt0,pareto,oltp,psfm,60000000,1000,120,18738.92,68703.28,291.50,6247.61,1000
wt,wt0,pareto,oltp,psfm,60000000,1000,130,17878.59,65496.67,325.94,5959.10,1000
wt,wt0,pareto,oltp,psfm,60000000,1000,140,17989.21,65926.22,301.62,5995.00,1000
wt,wt0,pareto,oltp,psfm,60000000,1000,150,18117.90,66336.60,315.66,6041.10,1000
wt,wt0,pareto,oltp,psfm,60000000,1000,160,18602.19,68254.46,293.96,6199.40,1000
wt,wt0,pareto,oltp,psfm,60000000,1000,170,18651.41,68357.92,292.82,6217.70,1000
wt,wt0,pareto,oltp,psfm,60000000,1000,180,18694.91,68452.72,292.64,6231.40,1000
wt,wt0,pareto,oltp,psfm,60000000,1000,190,17721.10,64996.68,326.82,5906.50,1000
wt,wt0,pareto,oltp,psfm,60000000,1000,200,18086.50,66252.49,304.53,6030.10,1000
wt,wt0,pareto,oltp,psfm,60000000,1000,210,17922.01,65702.63,306.35,5973.00,1000
wt,wt0,pareto,oltp,psfm,60000000,1000,220,18236.30,66758.89,297.32,6078.80,1000
wt,wt0,pareto,oltp,psfm,60000000,1000,230,18602.09,68148.48,293.96,6200.70,1000
wt,wt0,pareto,oltp,psfm,60000000,1000,240,18466.40,67673.21,296.52,6155.40,1000
wt,wt0,pareto,oltp,psfm,60000000,1000,250,16370.99,59944.46,371.93,5457.40,1000
wt,wt0,pareto,oltp,psfm,60000000,1000,260,17155.71,62898.05,359.35,5719.00,1000
wt,wt0,pareto,oltp,psfm,60000000,1000,270,16679.90,61094.71,364.44,5559.10,1000
wt,wt0,pareto,oltp,psfm,60000000,1000,280,18250.80,66882.99,300.00,6085.00,1000
wt,wt0,pareto,oltp,psfm,60000000,1000,290,17711.50,64899.51,330.46,5902.60,1000
wt,wt0,pareto,oltp,psfm,60000000,998,300,18731.70,68648.60,291.24,6244.10,1000
wt,wt0,pareto,oltp_ro,psfm,60000000,1000,10,0.00,85885.71,236.82,7788.28,1000
wt,wt0,pareto,oltp_ro,psfm,60000000,1000,20,0.00,88588.76,268.15,8057.82,1000
wt,wt0,pareto,oltp_ro,psfm,60000000,1000,30,0.00,88828.22,267.43,8077.29,1000
wt,wt0,pareto,oltp_ro,psfm,60000000,1000,40,0.00,89057.37,266.15,8103.41,1000
wt,wt0,pareto,oltp_ro,psfm,60000000,1000,50,0.00,89171.25,265.91,8115.34,1000
wt,wt0,pareto,oltp_ro,psfm,60000000,1000,60,0.00,89181.95,266.07,8114.56,1000
wt,wt0,pareto,oltp_ro,psfm,60000000,1000,70,0.00,89084.61,265.99,8107.78,1000
wt,wt0,pareto,oltp_ro,psfm,60000000,1000,80,0.00,89128.01,266.31,8109.16,1000
wt,wt0,pareto,oltp_ro,psfm,60000000,1000,90,0.00,88926.82,266.39,8095.15,1000
wt,wt0,pareto,oltp_ro,psfm,60000000,1000,100,0.00,88827.58,266.71,8088.52,1000
wt,wt0,pareto,oltp_ro,psfm,60000000,1000,110,0.00,89096.24,266.15,8107.39,1000
wt,wt0,pareto,oltp_ro,psfm,60000000,1000,120,0.00,88967.03,266.63,8094.91,1000
wt,wt0,pareto,oltp_ro,psfm,60000000,1000,130,0.00,89004.62,266.39,8096.02,1000
wt,wt0,pareto,oltp_ro,psfm,60000000,1000,140,0.00,89264.54,265.91,8120.49,1000
wt,wt0,pareto,oltp_ro,psfm,60000000,1000,150,0.00,88831.41,266.55,8089.57,1000
wt,wt0,pareto,oltp_ro,psfm,60000000,1000,160,0.00,88681.32,266.79,8075.21,1000
wt,wt0,pareto,oltp_ro,psfm,60000000,1000,170,0.00,88854.26,267.11,8075.59,1000
wt,wt0,pareto,oltp_ro,psfm,60000000,1000,180,0.00,88953.77,266.63,8087.72,1000
wt,wt0,pareto,oltp_ro,psfm,60000000,1000,190,0.00,89107.45,266.31,8099.71,1000
wt,wt0,pareto,oltp_ro,psfm,60000000,1000,200,0.00,88958.27,265.83,8097.49,1000
wt,wt0,pareto,oltp_ro,psfm,60000000,1000,210,0.00,89082.88,266.15,8102.42,1000
wt,wt0,pareto,oltp_ro,psfm,60000000,1000,220,0.00,89131.92,266.23,8102.72,1000
wt,wt0,pareto,oltp_ro,psfm,60000000,1000,230,0.00,89187.30,265.67,8112.35,1000
wt,wt0,pareto,oltp_ro,psfm,60000000,1000,240,0.00,89310.91,265.43,8124.35,1000
wt,wt0,pareto,oltp_ro,psfm,60000000,1000,250,0.00,89071.21,266.07,8099.75,1000
wt,wt0,pareto,oltp_ro,psfm,60000000,1000,260,0.00,89337.74,265.27,8128.32,1000
wt,wt0,pareto,oltp_ro,psfm,60000000,1000,270,0.00,89177.15,265.67,8109.69,1000
wt,wt0,pareto,oltp_ro,psfm,60000000,1000,280,0.00,88756.15,266.87,8077.91,1000
wt,wt0,pareto,oltp_ro,psfm,60000000,1000,290,0.00,88450.25,267.75,8047.79,1000
wt,wt0,pareto,oltp_ro,psfm,60000000,997,300,0.00,88621.98,267.27,8061.92,1000
wt,wt0,pareto,oltp,psfm,60000000,1200,10,17885.11,65718.99,315.10,5956.24,1200
wt,wt0,pareto,oltp,psfm,60000000,1200,20,18472.90,67682.72,358.06,6156.60,1200
wt,wt0,pareto,oltp,psfm,60000000,1200,30,17570.00,64377.21,392.76,5856.20,1200
wt,wt0,pareto,oltp,psfm,60000000,1200,40,18074.70,66174.00,370.93,6025.60,1200
wt,wt0,pareto,oltp,psfm,60000000,1200,50,18306.39,67149.37,359.78,6101.70,1200
wt,wt0,pareto,oltp,psfm,60000000,1200,60,18412.11,67392.23,357.52,6137.00,1200
wt,wt0,pareto,oltp,psfm,60000000,1200,70,16562.48,60701.54,414.63,5520.99,1200
wt,wt0,pareto,oltp,psfm,60000000,1200,80,18430.42,67489.56,352.32,6144.01,1200
wt,wt0,pareto,oltp,psfm,60000000,1200,90,16351.91,59952.12,416.87,5449.60,1200
wt,wt0,pareto,oltp,psfm,60000000,1200,100,18526.89,67861.56,354.33,6176.70,1200
wt,wt0,pareto,oltp,psfm,60000000,1200,110,18256.21,66930.34,360.53,6085.10,1200
wt,wt0,pareto,oltp,psfm,60000000,1200,120,18685.69,68456.35,350.43,6228.50,1200
wt,wt0,pareto,oltp,psfm,60000000,1200,130,17652.61,64635.74,394.53,5883.50,1200
wt,wt0,pareto,oltp,psfm,60000000,1200,140,18167.00,66571.80,362.37,6055.70,1200
wt,wt0,pareto,oltp,psfm,60000000,1200,150,18480.80,67716.50,352.95,6160.30,1200
wt,wt0,pareto,oltp,psfm,60000000,1200,160,17815.89,65300.88,387.16,5938.00,1200
wt,wt0,pareto,oltp,psfm,60000000,1200,170,18014.29,66004.65,374.50,6005.30,1200
wt,wt0,pareto,oltp,psfm,60000000,1200,180,17989.01,65965.85,373.61,5997.90,1200
wt,wt0,pareto,oltp,psfm,60000000,1200,190,17806.29,65303.25,379.70,5934.70,1200
wt,wt0,pareto,oltp,psfm,60000000,1200,200,17820.32,65301.28,372.16,5939.91,1200
wt,wt0,pareto,oltp,psfm,60000000,1200,210,18103.30,66306.59,363.57,6034.80,1200
wt,wt0,pareto,oltp,psfm,60000000,1200,220,18447.60,67600.18,354.86,6149.00,1200
wt,wt0,pareto,oltp,psfm,60000000,1200,230,18596.89,68131.07,351.69,6198.90,1200
wt,wt0,pareto,oltp,psfm,60000000,1200,240,18553.41,67998.85,352.74,6185.40,1200
wt,wt0,pareto,oltp,psfm,60000000,1200,250,16168.90,59222.00,443.51,5388.90,1200
wt,wt0,pareto,oltp,psfm,60000000,1200,260,17467.20,64060.90,392.99,5823.00,1200
wt,wt0,pareto,oltp,psfm,60000000,1200,270,15900.10,58261.39,451.82,5300.30,1200
wt,wt0,pareto,oltp,psfm,60000000,1200,280,17409.81,63779.02,420.12,5801.30,1200
wt,wt0,pareto,oltp,psfm,60000000,1200,290,17881.29,65442.48,381.29,5961.50,1200
wt,wt0,pareto,oltp,psfm,60000000,1199,300,18022.20,66099.79,363.68,6007.00,1200
wt,wt0,pareto,oltp_ro,psfm,60000000,1200,10,0.00,85584.09,305.71,7753.83,1200
wt,wt0,pareto,oltp_ro,psfm,60000000,1200,20,0.00,87764.35,325.94,7984.70,1200
wt,wt0,pareto,oltp_ro,psfm,60000000,1200,30,0.00,87947.15,325.74,7990.69,1200
wt,wt0,pareto,oltp_ro,psfm,60000000,1200,40,0.00,87734.66,325.74,7991.11,1200
wt,wt0,pareto,oltp_ro,psfm,60000000,1200,50,0.00,88200.19,324.67,8019.10,1200
wt,wt0,pareto,oltp_ro,psfm,60000000,1200,60,0.00,88172.88,324.58,8025.93,1200
wt,wt0,pareto,oltp_ro,psfm,60000000,1200,70,0.00,88027.43,324.48,8013.68,1200
wt,wt0,pareto,oltp_ro,psfm,60000000,1200,80,0.00,88132.69,324.67,8023.10,1200
wt,wt0,pareto,oltp_ro,psfm,60000000,1200,90,0.00,88230.10,324.09,8025.04,1200
wt,wt0,pareto,oltp_ro,psfm,60000000,1200,100,0.00,88133.50,323.70,8021.56,1200
wt,wt0,pareto,oltp_ro,psfm,60000000,1200,110,0.00,88238.68,324.09,8034.40,1200
wt,wt0,pareto,oltp_ro,psfm,60000000,1200,120,0.00,88456.34,323.51,8045.02,1200
wt,wt0,pareto,oltp_ro,psfm,60000000,1200,130,0.00,88129.49,323.51,8029.18,1200
wt,wt0,pareto,oltp_ro,psfm,60000000,1200,140,0.00,88117.00,323.99,8015.10,1200
wt,wt0,pareto,oltp_ro,psfm,60000000,1200,150,0.00,88171.41,324.19,8019.92,1200
wt,wt0,pareto,oltp_ro,psfm,60000000,1200,160,0.00,88403.59,323.12,8041.28,1200
wt,wt0,pareto,oltp_ro,psfm,60000000,1200,170,0.00,88083.82,324.48,8012.82,1200
wt,wt0,pareto,oltp_ro,psfm,60000000,1200,180,0.00,87963.62,324.77,8004.98,1200
wt,wt0,pareto,oltp_ro,psfm,60000000,1200,190,0.00,87792.44,325.26,7995.11,1200
wt,wt0,pareto,oltp_ro,psfm,60000000,1200,200,0.00,87900.33,325.16,7995.48,1200
wt,wt0,pareto,oltp_ro,psfm,60000000,1200,210,0.00,88002.67,325.26,7998.90,1200
wt,wt0,pareto,oltp_ro,psfm,60000000,1200,220,0.00,88137.91,324.48,8016.00,1200
wt,wt0,pareto,oltp_ro,psfm,60000000,1200,230,0.00,88188.41,324.19,8018.00,1200
wt,wt0,pareto,oltp_ro,psfm,60000000,1200,240,0.00,87978.54,324.58,8002.19,1200
wt,wt0,pareto,oltp_ro,psfm,60000000,1200,250,0.00,88061.37,324.38,8009.72,1200
wt,wt0,pareto,oltp_ro,psfm,60000000,1200,260,0.00,88079.28,324.77,8006.00,1200
wt,wt0,pareto,oltp_ro,psfm,60000000,1200,270,0.00,87753.20,325.65,7986.19,1200
wt,wt0,pareto,oltp_ro,psfm,60000000,1200,280,0.00,87858.42,325.74,7989.60,1200
wt,wt0,pareto,oltp_ro,psfm,60000000,1200,290,0.00,87528.07,326.72,7959.80,1200
wt,wt0,pareto,oltp_ro,psfm,60000000,1199,300,0.00,87534.41,326.72,7958.20,1200
wt,wt0,pareto,oltp,psfm,60000000,13,10,9019.88,33104.89,5.27,3006.63,13
wt,wt0,pareto,oltp,psfm,60000000,13,20,10670.01,39090.22,4.48,3556.60,13
wt,wt0,pareto,oltp,psfm,60000000,13,30,10917.30,39977.30,4.36,3639.10,13
wt,wt0,pareto,oltp,psfm,60000000,13,40,10932.70,40045.29,4.34,3644.30,13
wt,wt0,pareto,oltp,psfm,60000000,13,50,11008.10,40361.70,4.31,3669.30,13
wt,wt0,pareto,oltp,psfm,60000000,13,60,11074.30,40604.51,4.26,3691.50,13
wt,wt0,pareto,oltp,psfm,60000000,13,70,11149.20,40878.90,4.23,3716.30,13
wt,wt0,pareto,oltp,psfm,60000000,13,80,11156.60,40868.90,4.22,3718.90,13
wt,wt0,pareto,oltp,psfm,60000000,13,90,11215.00,41106.30,4.20,3738.40,13
wt,wt0,pareto,oltp,psfm,60000000,13,100,11212.50,41100.00,4.20,3737.40,13
wt,wt0,pareto,oltp,psfm,60000000,13,110,11156.40,40922.88,4.22,3718.80,13
wt,wt0,pareto,oltp,psfm,60000000,13,120,11222.70,41140.81,4.19,3740.90,13
wt,wt0,pareto,oltp,psfm,60000000,13,130,11288.10,41348.61,4.16,3762.80,13
wt,wt0,pareto,oltp,psfm,60000000,13,140,11220.50,41123.90,4.18,3740.10,13
wt,wt0,pareto,oltp,psfm,60000000,13,150,11326.70,41437.80,4.16,3775.60,13
wt,wt0,pareto,oltp,psfm,60000000,13,160,11203.90,41075.60,4.18,3734.60,13
wt,wt0,pareto,oltp,psfm,60000000,13,170,11333.00,41523.29,4.15,3777.70,13
wt,wt0,pareto,oltp,psfm,60000000,13,180,11325.80,41472.00,4.15,3775.30,13
wt,wt0,pareto,oltp,psfm,60000000,13,190,11304.28,41436.74,4.15,3768.09,13
wt,wt0,pareto,oltp,psfm,60000000,13,200,11342.82,41539.27,4.13,3780.81,13
wt,wt0,pareto,oltp,psfm,60000000,13,210,11260.80,41249.00,4.15,3753.70,13
wt,wt0,pareto,oltp,psfm,60000000,13,220,11387.70,41675.30,4.12,3795.90,13
wt,wt0,pareto,oltp,psfm,60000000,13,230,11316.00,41479.21,4.13,3771.90,13
wt,wt0,pareto,oltp,psfm,60000000,13,240,11318.00,41490.39,4.13,3772.80,13
