engine,workload,size,threads,ts,writes,reads,response_time,tps,user_provided_threads
wt,oltp,2000000,32,330,20273.20,94609.00,5.79,6757.70,32
wt,oltp,2000000,32,340,20292.50,94693.01,5.79,6764.00,32
wt,oltp,2000000,32,350,19644.10,91674.90,5.88,6548.10,32
wt,oltp,2000000,32,360,20003.10,93348.71,5.96,6667.80,32
wt,oltp,2000000,32,370,20024.28,93444.70,5.88,6674.69,32
wt,oltp,2000000,32,380,20300.92,94740.58,5.79,6766.81,32
wt,oltp,2000000,32,390,20319.50,94827.88,5.75,6773.40,32
wt,oltp,2000000,32,400,20352.61,94972.93,5.82,6783.90,32
wt,oltp,2000000,32,410,20233.10,94425.30,5.79,6744.60,32
wt,oltp,2000000,32,420,20343.10,94932.31,5.77,6781.10,32
wt,oltp,2000000,32,430,20204.58,94288.62,5.91,6734.79,32
wt,oltp,2000000,32,440,19966.51,93178.26,5.97,6655.60,32
wt,oltp,2000000,32,450,20072.50,93670.21,5.94,6690.80,32
wt,oltp,2000000,32,460,20304.20,94752.52,5.80,6768.00,32
wt,oltp,2000000,32,470,20335.79,94899.75,5.82,6778.60,32
wt,oltp,2000000,32,480,20030.91,93479.54,5.87,6676.80,32
wt,oltp,2000000,32,490,20371.28,95064.03,5.78,6790.59,32
wt,oltp,2000000,32,500,20322.51,94837.25,5.82,6774.30,32
wt,oltp,2000000,32,510,20272.41,94609.34,5.81,6757.40,32
wt,oltp,2000000,32,520,20018.40,93418.38,5.95,6672.70,32
wt,oltp,2000000,32,530,20063.20,93626.51,5.90,6687.80,32
wt,oltp,2000000,32,540,20210.70,94319.49,5.87,6736.90,32
wt,oltp,2000000,32,550,20313.29,94793.14,5.83,6771.10,32
wt,oltp,2000000,32,560,20260.19,94547.07,5.79,6753.30,32
wt,oltp,2000000,32,570,19966.40,93176.11,5.85,6655.50,32
wt,oltp,2000000,32,580,20269.20,94590.29,5.85,6756.50,32
wt,oltp,2000000,32,590,20280.50,94638.00,5.83,6760.20,32
wt,oltp,2000000,31,600,20210.29,94316.54,5.84,6736.70,32
wt,oltp,2000000,4,10,3360.42,15686.25,4.15,1120.14,4
wt,oltp,2000000,4,20,3512.71,16391.54,3.81,1170.90,4
wt,oltp,2000000,4,30,3563.10,16626.40,3.60,1187.70,4
wt,oltp,2000000,4,40,3486.00,16269.20,3.89,1162.00,4
wt,oltp,2000000,4,50,3315.00,15471.90,3.90,1105.00,4
wt,oltp,2000000,4,60,3408.90,15907.60,3.85,1136.30,4
wt,oltp,2000000,4,70,3431.70,16014.00,3.85,1143.90,4
wt,oltp,2000000,4,80,3417.90,15950.21,3.87,1139.30,4
wt,oltp,2000000,4,90,3459.90,16146.19,3.80,1153.30,4
wt,oltp,2000000,4,100,3496.30,16315.79,3.59,1165.30,4
wt,oltp,2000000,4,110,3466.10,16174.41,3.86,1155.50,4
wt,oltp,2000000,4,120,3493.90,16306.40,3.85,1164.60,4
wt,oltp,2000000,4,130,3451.40,16105.60,3.83,1150.50,4
wt,oltp,2000000,4,140,3485.10,16263.80,3.75,1161.70,4
wt,oltp,2000000,4,150,3471.30,16199.90,3.84,1157.10,4
wt,oltp,2000000,4,160,3520.30,16427.70,3.83,1173.40,4
wt,oltp,2000000,4,170,3553.10,16581.19,3.51,1184.40,4
wt,oltp,2000000,4,180,3522.60,16438.71,3.62,1174.20,4
wt,oltp,2000000,4,190,3529.20,16469.70,3.76,1176.40,4
wt,oltp,2000000,4,200,3529.90,16473.19,3.54,1176.60,4
wt,oltp,2000000,4,210,3499.70,16332.60,3.70,1166.60,4
wt,oltp,2000000,4,220,3471.30,16199.39,3.88,1157.10,4
wt,oltp,2000000,4,230,3507.90,16369.00,3.84,1169.30,4
wt,oltp,2000000,4,240,3482.70,16252.40,3.75,1160.90,4
wt,oltp,2000000,4,250,3537.90,16511.50,3.73,1179.30,4
wt,oltp,2000000,4,260,3531.90,16481.21,3.76,1177.30,4
wt,oltp,2000000,4,270,3491.20,16291.89,3.84,1163.70,4
wt,oltp,2000000,4,280,3487.50,16275.50,3.81,1162.40,4
wt,oltp,2000000,4,290,3493.20,16302.00,3.85,1164.50,4
wt,oltp,2000000,4,300,3390.40,15820.10,3.93,1130.10,4
wt,oltp,2000000,4,310,3362.10,15691.10,3.93,1120.70,4
wt,oltp,2000000,4,320,3504.40,16352.20,3.80,1168.20,4
wt,oltp,2000000,4,330,3487.80,16278.90,3.86,1162.60,4
wt,oltp,2000000,4,340,3506.10,16362.20,3.85,1168.70,4
wt,oltp,2000000,4,350,3514.40,16398.89,3.82,1171.40,4
wt,oltp,2000000,4,360,3543.70,16536.51,3.50,1181.30,4
wt,oltp,2000000,4,370,3480.60,16244.60,3.88,1160.20,4
wt,oltp,2000000,4,380,3464.40,16165.70,3.82,1154.80,4
wt,oltp,2000000,4,390,3522.50,16439.70,3.81,1174.10,4
wt,oltp,2000000,4,400,3512.80,16393.80,3.86,1171.00,4
wt,oltp,2000000,4,410,3505.10,16356.00,3.81,1168.30,4
wt,oltp,2000000,4,420,3510.10,16380.20,3.79,1170.10,4
wt,oltp,2000000,4,430,3512.80,16392.40,3.78,1170.90,4
wt,oltp,2000000,4,440,3558.80,16609.39,3.52,1186.30,4
wt,oltp,2000000,4,450,3538.90,16514.10,3.51,1179.60,4
wt,oltp,2000000,4,460,3549.00,16562.50,3.48,1183.00,4
wt,oltp,2000000,4,470,3555.60,16592.40,3.48,1185.20,4
wt,oltp,2000000,4,480,3551.90,16574.30,3.56,1184.00,4
wt,oltp,2000000,4,490,3548.20,16560.40,3.49,1182.70,4
wt,oltp,2000000,4,500,3507.50,16367.10,3.81,1169.20,4
wt,oltp,2000000,4,510,3494.40,16306.70,3.91,1164.70,4
wt,oltp,2000000,4,520,3512.10,16389.80,3.86,1170.80,4
wt,oltp,2000000,4,530,3531.00,16479.30,3.55,1177.00,4
wt,oltp,2000000,4,540,3499.50,16330.50,3.65,1166.50,4
wt,oltp,2000000,4,550,3539.40,16518.00,3.55,1179.80,4
wt,oltp,2000000,4,560,3539.60,16515.90,3.69,1179.80,4
wt,oltp,2000000,4,570,3501.40,16341.11,3.72,1167.20,4
wt,oltp,2000000,4,580,3482.40,16251.79,3.82,1160.80,4
wt,oltp,2000000,4,590,3552.30,16578.11,3.78,1184.10,4
wt,oltp,2000000,3,600,3519.40,16421.90,3.82,1173.10,4
wt,oltp,2000000,40,10,21313.42,99496.38,7.55,7104.31,40
wt,oltp,2000000,40,20,21595.79,100779.81,7.47,7198.53,40
wt,oltp,2000000,40,30,21222.62,99037.67,7.35,7074.21,40
wt,oltp,2000000,40,40,21228.90,99070.18,7.69,7076.40,40
wt,oltp,2000000,40,50,21099.69,98466.67,7.53,7033.20,40
wt,oltp,2000000,40,60,21008.12,98037.57,7.56,7002.71,40
wt,oltp,2000000,40,70,21612.09,100860.37,7.29,7204.10,40
wt,oltp,2000000,40,80,21485.30,100260.24,7.39,7161.67,40
wt,oltp,2000000,40,90,21611.91,100856.41,7.32,7204.14,40
wt,oltp,2000000,40,100,21530.69,100479.94,7.31,7176.70,40
wt,oltp,2000000,40,110,21031.96,98147.01,7.51,7010.79,40
wt,oltp,2000000,40,120,21311.85,99454.82,7.65,7103.82,40
wt,oltp,2000000,40,130,21455.40,100128.00,7.52,7151.90,40
wt,oltp,2000000,40,140,21226.20,99054.00,7.41,7075.40,40
wt,oltp,2000000,40,150,21644.99,101008.27,7.43,7215.00,40
wt,oltp,2000000,40,160,21625.50,100918.40,7.38,7208.40,40
wt,oltp,2000000,40,170,21617.26,100880.81,7.38,7205.99,40
wt,oltp,2000000,40,180,21261.15,99219.82,7.47,7086.82,40
wt,oltp,2000000,40,190,21165.80,98776.11,7.71,7055.30,40
wt,oltp,2000000,40,200,21245.10,99136.88,7.70,7081.80,40
wt,oltp,2000000,40,210,21135.80,98638.22,7.58,7045.20,40
wt,oltp,2000000,40,220,21584.20,100726.30,7.42,7194.70,40
wt,oltp,2000000,40,230,21545.19,100542.05,7.41,7181.80,40
wt,oltp,2000000,40,240,21316.31,99476.15,7.60,7105.40,40
wt,oltp,2000000,40,250,21504.20,100358.68,7.62,7168.20,40
wt,oltp,2000000,40,260,21613.30,100856.21,7.44,7204.30,40
wt,oltp,2000000,40,270,21323.15,99507.88,7.65,7107.78,40
wt,oltp,2000000,40,280,21313.86,99467.79,7.63,7104.39,40
wt,oltp,2000000,40,290,21402.19,99873.61,7.60,7134.23,40
wt,oltp,2000000,40,300,21264.04,99234.80,7.48,7088.18,40
wt,oltp,2000000,40,310,21367.07,99713.94,7.54,7122.22,40
wt,oltp,2000000,40,320,21665.40,101106.99,7.39,7221.80,40
wt,oltp,2000000,40,330,21585.10,100729.78,7.59,7194.90,40
wt,oltp,2000000,40,340,21662.20,101086.50,7.48,7220.60,40
wt,oltp,2000000,40,350,21656.17,101063.22,7.54,7218.96,40
wt,oltp,2000000,40,360,20938.52,97715.07,7.78,6979.54,40
wt,oltp,2000000,40,370,21335.08,99565.81,7.91,7111.69,40
wt,oltp,2000000,40,380,21667.62,101113.48,7.52,7222.61,40
wt,oltp,2000000,40,390,21510.90,100382.70,7.66,7170.10,40
wt,oltp,2000000,40,400,21550.70,100564.92,7.83,7183.60,40
wt,oltp,2000000,40,410,21481.60,100253.20,7.92,7160.60,40
wt,oltp,2000000,40,420,21105.70,98488.60,8.27,7035.30,40
wt,oltp,2000000,40,430,21343.70,99606.68,8.16,7114.40,40
wt,oltp,2000000,40,440,20887.01,97470.84,8.23,6962.50,40
wt,oltp,2000000,40,450,21245.90,99147.09,8.14,7082.00,40
wt,oltp,2000000,40,460,21268.59,99256.87,8.23,7089.50,40
wt,oltp,2000000,40,470,20211.20,94319.42,8.91,6737.10,40
wt,oltp,2000000,40,480,21121.21,98570.52,8.43,7040.40,40
wt,oltp,2000000,40,490,21343.31,99594.22,8.23,7114.30,40
wt,oltp,2000000,40,500,21337.19,99573.27,8.20,7112.30,40
wt,oltp,2000000,40,510,21325.70,99524.70,8.38,7108.60,40
wt,oltp,2000000,40,520,20598.40,96123.40,8.73,6866.30,40
wt,oltp,2000000,40,530,20750.80,96834.40,8.71,6916.90,40
wt,oltp,2000000,40,540,21119.49,98557.13,8.63,7039.80,40
wt,oltp,2000000,40,550,21255.41,99194.65,8.41,7085.30,40
wt,oltp,2000000,40,560,21444.51,100073.23,8.11,7148.00,40
wt,oltp,2000000,40,570,21311.90,99457.29,8.46,7103.80,40
wt,oltp,2000000,40,580,21378.69,99764.97,8.19,7126.40,40
wt,oltp,2000000,40,590,21102.30,98480.82,8.34,7034.20,40
wt,oltp,2000000,39,600,21260.39,99211.83,8.40,7086.80,40
wt,oltp,2000000,48,10,16942.69,79105.52,10.51,5647.33,48
wt,oltp,2000000,48,20,16848.06,78635.58,10.51,5616.12,48
wt,oltp,2000000,48,30,16569.01,77314.43,10.65,5522.90,48
wt,oltp,2000000,48,40,16416.60,76609.08,10.95,5472.30,48
wt,oltp,2000000,48,50,15929.20,74342.40,11.64,5309.70,48
wt,oltp,2000000,48,60,16471.00,76863.81,10.69,5490.30,48
wt,oltp,2000000,48,70,14364.30,67026.98,13.41,4788.10,48
wt,oltp,2000000,48,80,16800.30,78402.50,10.52,5600.10,48
wt,oltp,2000000,48,90,16253.20,75849.91,12.08,5417.70,48
wt,oltp,2000000,48,100,16942.60,79065.89,10.45,5647.70,48
wt,oltp,2000000,48,110,16719.50,78025.71,10.70,5572.90,48
wt,oltp,2000000,48,120,16573.40,77340.98,10.75,5524.70,48
wt,oltp,2000000,48,130,16363.30,76360.20,10.77,5454.40,48
wt,oltp,2000000,48,140,16315.58,76140.13,10.82,5438.39,48
wt,oltp,2000000,48,150,16302.22,76076.48,10.77,5434.01,48
wt,oltp,2000000,48,160,14970.53,69863.39,14.47,4990.28,48
wt,oltp,2000000,48,170,16409.08,76578.36,10.75,5469.53,48
wt,oltp,2000000,48,180,16255.90,75853.90,10.83,5418.70,48
wt,oltp,2000000,48,190,16734.40,78101.79,10.72,5578.20,48
wt,oltp,2000000,48,200,16702.40,77943.82,10.66,5567.60,48
wt,oltp,2000000,48,210,16942.49,79060.27,10.44,5647.40,48
wt,oltp,2000000,48,220,17001.90,79341.41,10.40,5667.20,48
wt,oltp,2000000,48,230,16891.31,78829.02,10.48,5630.30,48
wt,oltp,2000000,48,240,14889.40,69485.09,14.26,4963.30,48
wt,oltp,2000000,48,250,16319.30,76159.39,10.82,5439.90,48
wt,oltp,2000000,48,260,16268.20,75912.49,10.89,5422.60,48
wt,oltp,2000000,48,270,16080.90,75047.51,11.12,5360.50,48
wt,oltp,2000000,48,280,15553.81,72584.53,12.49,5184.40,48
wt,oltp,2000000,48,290,16354.99,76319.76,10.81,5451.80,48
wt,oltp,2000000,48,300,14735.00,68768.11,15.63,4911.60,48
wt,oltp,2000000,48,310,16747.00,78154.10,10.78,5582.40,48
wt,oltp,2000000,48,320,16973.10,79203.80,10.46,5657.60,48
wt,oltp,2000000,48,330,16970.00,79192.49,10.45,5656.50,48
wt,oltp,2000000,48,340,16788.30,78345.30,10.68,5596.00,48
wt,oltp,2000000,48,350,16718.90,78025.91,10.73,5573.30,48
wt,oltp,2000000,48,360,16642.40,77664.50,10.71,5547.30,48
wt,oltp,2000000,48,370,14493.40,67632.89,15.82,4831.40,48
wt,oltp,2000000,48,380,16282.52,75984.72,10.86,5427.47,48
wt,oltp,2000000,48,390,16265.08,75904.86,10.89,5421.53,48
wt,oltp,2000000,48,400,16298.21,76059.13,10.79,5432.90,48
wt,oltp,2000000,48,410,15456.20,72128.01,13.33,5151.90,48
wt,oltp,2000000,48,420,16201.65,75603.95,10.96,5400.68,48
wt,oltp,2000000,48,430,16716.05,78011.75,10.72,5571.92,48
wt,oltp,2000000,48,440,16708.80,77976.99,10.68,5569.70,48
wt,oltp,2000000,48,450,17000.07,79329.47,10.43,5666.69,48
wt,oltp,2000000,48,460,17022.23,79439.34,10.37,5674.01,48
wt,oltp,2000000,48,470,16957.09,79132.26,10.44,5652.50,48
wt,oltp,2000000,48,480,15110.11,70513.94,15.32,5036.70,48
wt,oltp,2000000,48,490,16325.53,76189.89,10.82,5441.88,48
wt,oltp,2000000,48,500,16215.83,75668.26,10.97,5405.21,48
wt,oltp,2000000,48,510,15259.23,71213.32,13.70,5086.31,48
wt,oltp,2000000,48,520,16013.80,74729.61,11.15,5337.70,48
wt,oltp,2000000,48,530,16263.09,75890.27,10.89,5421.40,48
wt,oltp,2000000,48,540,16304.21,76087.95,10.84,5434.70,48
wt,oltp,2000000,48,550,10947.80,51090.38,17.95,3649.10,48
wt,oltp,2000000,48,560,17004.00,79353.61,10.43,5668.10,48
wt,oltp,2000000,48,570,16935.30,79028.60,10.51,5645.10,48
wt,oltp,2000000,48,580,16870.30,78730.61,10.63,5623.30,48
wt,oltp,2000000,48,590,16679.10,77833.18,10.76,5559.80,48
wt,oltp,2000000,48,600,16648.20,77694.62,10.82,5549.40,48
wt,oltp,2000000,512,10,14166.86,66476.94,190.56,4720.55,512
wt,oltp,2000000,512,20,14409.91,67230.34,191.94,4803.30,512
wt,oltp,2000000,512,30,14019.90,65451.50,199.44,4673.00,512
wt,oltp,2000000,512,40,13761.25,64225.36,200.03,4587.18,512
wt,oltp,2000000,512,50,13335.46,62218.06,214.10,4445.45,512
wt,oltp,2000000,512,60,13626.69,63609.99,200.81,4541.66,512
wt,oltp,2000000,512,70,13845.70,64610.22,194.31,4613.40,512
wt,oltp,2000000,512,80,11855.00,55339.28,217.00,3953.20,512
wt,oltp,2000000,512,90,13314.60,62119.22,197.42,4437.30,512
wt,oltp,2000000,512,100,13820.46,64488.61,194.19,4606.09,512
wt,oltp,2000000,512,110,13020.78,60768.51,200.75,4340.89,512
wt,oltp,2000000,512,120,13704.05,63950.94,195.89,4567.72,512
wt,oltp,2000000,512,130,13636.33,63625.68,200.15,4547.08,512
wt,oltp,2000000,512,140,13547.97,63221.51,200.93,4516.22,512
wt,oltp,2000000,512,150,12881.70,60109.71,225.55,4293.60,512
wt,oltp,2000000,512,160,13545.10,63206.51,201.48,4515.50,512
wt,oltp,2000000,512,170,13610.00,63546.49,200.99,4536.40,512
wt,oltp,2000000,512,180,13546.49,63196.28,201.54,4515.70,512
wt,oltp,2000000,512,190,13695.51,63928.43,197.30,4563.80,512
wt,oltp,2000000,512,200,13676.20,63819.39,193.96,4559.00,512
wt,oltp,2000000,512,210,13855.41,64666.06,193.26,4618.60,512
wt,oltp,2000000,512,220,13819.89,64481.96,193.73,4606.50,512
wt,oltp,2000000,512,230,13767.70,64258.59,194.77,4589.20,512
wt,oltp,2000000,512,240,13125.90,61233.51,203.23,4374.10,512
wt,oltp,2000000,512,250,13740.10,64114.28,199.14,4582.00,512
wt,oltp,2000000,512,260,13499.30,62995.61,202.50,4499.70,512
wt,oltp,2000000,512,270,13522.30,63117.19,202.81,4507.70,512
wt,oltp,2000000,512,280,12845.60,59947.81,229.50,4282.00,512
wt,oltp,2000000,512,290,12085.49,56409.57,236.68,4027.70,512
wt,oltp,2000000,512,300,13390.58,62474.56,203.29,4463.76,512
wt,oltp,2000000,512,310,13825.60,64531.49,196.00,4607.63,512
wt,oltp,2000000,512,320,13829.22,64531.37,193.55,4609.71,512
wt,oltp,2000000,512,330,13894.81,64853.33,193.32,4631.30,512
wt,oltp,2000000,512,340,13719.00,64018.88,197.53,4572.90,512
wt,oltp,2000000,512,350,13261.52,61893.07,199.38,4421.14,512
wt,oltp,2000000,512,360,13555.69,63237.37,194.54,4517.56,512
wt,oltp,2000000,512,370,13561.00,63293.99,201.42,4522.50,512
wt,oltp,2000000,512,380,13500.80,62986.59,201.90,4500.50,512
wt,oltp,2000000,512,390,12623.50,58921.62,240.25,4208.00,512
wt,oltp,2000000,512,400,13421.80,62628.80,202.93,4473.40,512
wt,oltp,2000000,512,410,13481.79,62923.17,202.87,4494.30,512
wt,oltp,2000000,512,420,13337.00,62242.01,204.88,4445.50,512
wt,oltp,2000000,512,430,13612.70,63541.20,197.65,4535.90,512
wt,oltp,2000000,512,440,13747.64,64143.42,193.73,4582.38,512
wt,oltp,2000000,512,450,12885.65,60112.63,194.43,4294.82,512
wt,oltp,2000000,512,460,13809.61,64458.55,193.26,4603.60,512
wt,oltp,2000000,512,470,13828.70,64541.61,193.79,4610.00,512
wt,oltp,2000000,512,480,12266.60,57253.99,205.68,4089.80,512
wt,oltp,2000000,512,490,13384.50,62432.38,201.66,4461.60,512
wt,oltp,2000000,512,500,13474.80,62886.02,203.66,4492.20,512
wt,oltp,2000000,512,510,13305.49,62098.27,204.94,4435.00,512
wt,oltp,2000000,512,520,13414.70,62588.61,202.93,4471.60,512
wt,oltp,2000000,512,530,13465.70,62861.42,202.32,4488.20,512
wt,oltp,2000000,512,540,13505.30,63025.19,202.75,4502.30,512
wt,oltp,2000000,512,550,13740.75,64126.95,196.53,4577.48,512
wt,oltp,2000000,512,560,13898.35,64852.65,192.98,4633.42,512
wt,oltp,2000000,512,570,13884.70,64795.31,193.73,4628.40,512
wt,oltp,2000000,512,580,12852.00,59993.91,203.72,4284.30,512
wt,oltp,2000000,512,590,13704.58,63940.73,197.59,4567.59,512
wt,oltp,2000000,512,600,13626.52,63600.48,194.83,4542.21,512
wt,oltp,2000000,64,10,16835.77,78621.19,15.00,5611.76,64
wt,oltp,2000000,64,20,16694.64,77908.91,15.13,5564.58,64
wt,oltp,2000000,64,30,16491.95,76962.33,15.28,5497.72,64
wt,oltp,2000000,64,40,16125.41,75256.12,15.75,5374.90,64
wt,oltp,2000000,64,50,15741.20,73458.41,16.42,5246.80,64
wt,oltp,2000000,64,60,16375.50,76421.90,15.40,5458.80,64
wt,oltp,2000000,64,70,14184.40,66185.70,18.97,4728.00,64
wt,oltp,2000000,64,80,16739.20,78123.99,15.08,5580.00,64
wt,oltp,2000000,64,90,16183.60,75513.72,16.79,5394.50,64
wt,oltp,2000000,64,100,16688.60,77885.08,15.00,5562.80,64
wt,oltp,2000000,64,110,16657.20,77733.29,15.23,5552.50,64
wt,oltp,2000000,64,120,16454.20,76786.11,15.25,5484.60,64
wt,oltp,2000000,64,130,16219.20,75688.71,15.50,5406.40,64
wt,oltp,2000000,64,140,16254.80,75855.50,15.40,5418.30,64
wt,oltp,2000000,64,150,16214.00,75673.30,15.48,5404.60,64
wt,oltp,2000000,64,160,16097.40,75116.89,15.56,5365.80,64
wt,oltp,2000000,64,170,16223.80,75707.11,15.47,5408.00,64
wt,oltp,2000000,64,180,16164.20,75437.38,15.59,5388.20,64
wt,oltp,2000000,64,190,16544.90,77206.02,15.44,5515.00,64
wt,oltp,2000000,64,200,16633.41,77619.74,15.13,5544.20,64
wt,oltp,2000000,64,210,16819.29,78494.96,14.86,5606.40,64
wt,oltp,2000000,64,220,16807.09,78427.87,14.94,5602.56,64
wt,oltp,2000000,64,230,16759.21,78216.22,14.93,5586.14,64
wt,oltp,2000000,64,240,14587.30,68071.70,20.11,4862.50,64
wt,oltp,2000000,64,250,16119.48,75215.92,15.62,5373.09,64
wt,oltp,2000000,64,260,15330.31,71552.55,18.13,5110.30,64
wt,oltp,2000000,64,270,15929.91,74339.03,15.95,5310.00,64
wt,oltp,2000000,64,280,14385.10,67120.41,20.90,4794.90,64
wt,oltp,2000000,64,290,16160.40,75426.50,15.52,5386.90,64
wt,oltp,2000000,64,300,15905.39,74225.47,16.24,5301.90,64
wt,oltp,2000000,64,310,15533.51,72477.34,18.86,5177.70,64
wt,oltp,2000000,64,320,16873.99,78755.97,14.87,5624.60,64
wt,oltp,2000000,64,330,16796.70,78380.20,14.98,5599.00,64
wt,oltp,2000000,64,340,16713.60,78004.10,15.08,5571.20,64
wt,oltp,2000000,64,350,16550.40,77229.40,15.30,5516.90,64
wt,oltp,2000000,64,360,16645.31,77681.62,15.07,5548.30,64
wt,oltp,2000000,64,370,15952.19,74445.86,15.87,5317.20,64
wt,oltp,2000000,64,380,15253.21,71171.43,18.90,5084.60,64
wt,oltp,2000000,64,390,16124.23,75249.95,15.54,5374.48,64
wt,oltp,2000000,64,400,16010.50,74716.42,15.64,5337.00,64
wt,oltp,2000000,64,410,14454.06,67452.99,20.52,4818.12,64
wt,oltp,2000000,64,420,16072.80,75012.59,15.62,5357.70,64
wt,oltp,2000000,64,430,16526.00,77115.61,15.29,5508.60,64
wt,oltp,2000000,64,440,16557.40,77268.30,15.28,5519.00,64
wt,oltp,2000000,64,450,16863.20,78691.49,14.87,5621.10,64
wt,oltp,2000000,64,460,16776.81,78289.13,15.01,5592.50,64
wt,oltp,2000000,64,470,16779.20,78308.78,14.95,5593.00,64
wt,oltp,2000000,64,480,16763.80,78229.01,14.96,5588.00,64
wt,oltp,2000000,64,490,15151.40,70708.79,18.81,5050.30,64
wt,oltp,2000000,64,500,16041.70,74863.28,15.67,5347.30,64
wt,oltp,2000000,64,510,15868.10,74042.01,15.95,5289.20,64
wt,oltp,2000000,64,520,15926.30,74332.69,15.86,5308.90,64
wt,oltp,2000000,64,530,16033.00,74812.32,15.58,5344.00,64
wt,oltp,2000000,64,540,16048.70,74897.20,15.65,5349.70,64
wt,oltp,2000000,64,550,15953.19,74452.38,17.60,5317.90,64
wt,oltp,2000000,64,560,16769.20,78258.32,14.92,5589.80,64
wt,oltp,2000000,64,570,16783.20,78313.60,14.89,5594.30,64
wt,oltp,2000000,64,580,16740.60,78125.19,14.94,5580.50,64
wt,oltp,2000000,64,590,16461.40,76822.40,15.36,5486.80,64
wt,oltp,2000000,62,600,16543.70,77205.60,15.28,5514.70,64
wt,oltp,2000000,8,10,6556.33,30604.31,4.17,2185.44,8
wt,oltp,2000000,8,20,6759.34,31542.47,3.99,2253.11,8
wt,oltp,2000000,8,30,6289.78,29351.79,4.01,2096.59,8
wt,oltp,2000000,8,40,6447.30,30089.01,4.02,2149.10,8
wt,oltp,2000000,8,50,6624.40,30913.99,3.92,2208.10,8
wt,oltp,2000000,8,60,6610.00,30845.69,3.98,2203.30,8
wt,oltp,2000000,8,70,6709.50,31311.00,3.92,2236.50,8
wt,oltp,2000000,8,80,6728.11,31395.03,3.93,2242.70,8
wt,oltp,2000000,8,90,6620.49,30896.35,3.95,2206.90,8
wt,oltp,2000000,8,100,6659.01,31078.23,3.94,2219.60,8
wt,oltp,2000000,8,110,6609.10,30841.22,3.96,2203.10,8
wt,oltp,2000000,8,120,6633.29,30953.97,3.98,2211.10,8
wt,oltp,2000000,8,130,6728.00,31399.72,3.92,2242.60,8
wt,oltp,2000000,8,140,6691.29,31225.97,3.97,2230.50,8
wt,oltp,2000000,8,150,6705.31,31291.33,3.94,2235.10,8
wt,oltp,2000000,8,160,6638.50,30981.19,3.95,2212.80,8
wt,oltp,2000000,8,170,6683.70,31189.31,3.98,2227.90,8
wt,oltp,2000000,8,180,6629.50,30938.78,3.95,2209.80,8
wt,oltp,2000000,8,190,6740.30,31452.70,3.96,2246.70,8
wt,oltp,2000000,8,200,6768.20,31586.40,3.90,2256.20,8
wt,oltp,2000000,8,210,6739.70,31451.11,3.93,2246.50,8
wt,oltp,2000000,8,220,6711.10,31318.39,3.96,2237.00,8
wt,oltp,2000000,8,230,6703.80,31283.52,3.94,2234.70,8
wt,oltp,2000000,8,240,6772.70,31606.52,3.89,2257.50,8
wt,oltp,2000000,8,250,6675.99,31157.07,3.96,2225.40,8
wt,oltp,2000000,8,260,6786.40,31666.30,3.91,2262.00,8
wt,oltp,2000000,8,270,6746.30,31481.79,3.94,2248.90,8
wt,oltp,2000000,8,280,6742.50,31466.69,3.96,2247.50,8
wt,oltp,2000000,8,290,6678.70,31167.20,3.96,2226.20,8
wt,oltp,2000000,8,300,6762.40,31559.62,3.89,2254.10,8
wt,oltp,2000000,8,310,6752.82,31512.41,3.94,2251.01,8
wt,oltp,2000000,8,320,6651.28,31039.18,3.97,2217.09,8
wt,oltp,2000000,8,330,6742.80,31467.20,3.96,2247.60,8
wt,oltp,2000000,8,340,6778.70,31630.71,3.92,2259.50,8
wt,oltp,2000000,8,350,6757.90,31538.49,3.93,2252.70,8
wt,oltp,2000000,8,360,6716.10,31342.60,3.95,2238.70,8
wt,oltp,2000000,8,370,6794.70,31709.90,3.95,2264.90,8
wt,oltp,2000000,8,380,6735.50,31429.89,3.95,2245.10,8
wt,oltp,2000000,8,390,6695.50,31247.10,3.99,2231.90,8
wt,oltp,2000000,8,400,6795.00,31710.20,3.92,2264.90,8
wt,oltp,2000000,8,410,6758.10,31534.50,3.96,2252.70,8
wt,oltp,2000000,8,420,6667.50,31115.51,3.96,2222.60,8
wt,oltp,2000000,8,430,6741.00,31459.69,3.94,2247.00,8
wt,oltp,2000000,8,440,6758.20,31539.71,3.94,2252.70,8
wt,oltp,2000000,8,450,6739.20,31446.69,3.94,2246.30,8
wt,oltp,2000000,8,460,6784.40,31660.71,3.90,2261.50,8
wt,oltp,2000000,8,470,6662.60,31093.20,3.97,2220.90,8
wt,oltp,2000000,8,480,6793.50,31703.50,3.94,2264.50,8
wt,oltp,2000000,8,490,6844.90,31942.20,3.87,2281.60,8
wt,oltp,2000000,8,500,6781.00,31644.59,3.94,2260.40,8
wt,oltp,2000000,8,510,6673.90,31145.90,3.96,2224.60,8
wt,oltp,2000000,8,520,6754.50,31520.60,3.95,2251.50,8
wt,oltp,2000000,8,530,6752.70,31511.20,3.95,2250.90,8
wt,oltp,2000000,8,540,6715.00,31338.70,3.98,2238.40,8
wt,oltp,2000000,8,550,6757.20,31533.50,3.95,2252.40,8
wt,oltp,2000000,8,560,6785.40,31663.50,3.91,2261.80,8
wt,oltp,2000000,8,570,6738.60,31447.41,3.93,2246.20,8
wt,oltp,2000000,8,580,6715.20,31338.39,3.96,2238.40,8
wt,oltp,2000000,8,590,6752.40,31511.30,3.92,2250.80,8
