engine,memory,filesystem,configuration,distribution,test,workload,size,threads,ts,writes,reads,response_time,tps,user_provided_threads
rocks,70,xfs,rocks0,pareto,oltp_ro,psfm,60000000,100,10,0.00,42793.17,52.00,3288.54,100
rocks,70,xfs,rocks0,pareto,oltp_ro,psfm,60000000,100,20,0.00,69864.47,28.28,5377.05,100
rocks,70,xfs,rocks0,pareto,oltp_ro,psfm,60000000,100,30,0.00,79736.84,20.96,6139.17,100
rocks,70,xfs,rocks0,pareto,oltp_ro,psfm,60000000,100,40,0.00,80232.45,20.56,6176.42,100
rocks,70,xfs,rocks0,pareto,oltp_ro,psfm,60000000,100,50,0.00,80832.32,20.26,6223.50,100
rocks,70,xfs,rocks0,pareto,oltp_ro,psfm,60000000,100,60,0.00,81089.54,20.26,6240.70,100
rocks,70,xfs,rocks0,pareto,oltp_ro,psfm,60000000,100,70,0.00,80882.19,20.26,6229.80,100
rocks,70,xfs,rocks0,pareto,oltp_ro,psfm,60000000,100,80,0.00,81009.72,20.27,6231.90,100
rocks,70,xfs,rocks0,pareto,oltp_ro,psfm,60000000,100,90,0.00,80993.08,20.31,6234.90,100
rocks,70,xfs,rocks0,pareto,oltp_ro,psfm,60000000,100,100,0.00,80851.49,20.58,6221.60,100
rocks,70,xfs,rocks0,pareto,oltp_ro,psfm,60000000,100,110,0.00,81025.19,20.34,6236.70,100
rocks,70,xfs,rocks0,pareto,oltp_ro,psfm,60000000,100,120,0.00,81487.92,20.16,6275.00,100
rocks,70,xfs,rocks0,pareto,oltp_ro,psfm,60000000,100,130,0.00,81423.61,20.23,6264.89,100
rocks,70,xfs,rocks0,pareto,oltp_ro,psfm,60000000,100,140,0.00,81455.68,20.25,6266.51,100
rocks,70,xfs,rocks0,pareto,oltp_ro,psfm,60000000,100,150,0.00,81600.91,20.16,6280.90,100
rocks,70,xfs,rocks0,pareto,oltp_ro,psfm,60000000,100,160,0.00,81328.92,20.28,6260.10,100
rocks,70,xfs,rocks0,pareto,oltp_ro,psfm,60000000,100,170,0.00,81668.78,20.22,6283.24,100
rocks,70,xfs,rocks0,pareto,oltp_ro,psfm,60000000,100,180,0.00,81596.00,20.25,6278.85,100
rocks,70,xfs,rocks0,uniform,oltp_ro,psfm,60000000,100,10,0.00,18253.36,68.79,2142.67,100
rocks,70,xfs,rocks0,uniform,oltp_ro,psfm,60000000,100,20,0.00,21601.04,59.33,2540.50,100
rocks,70,xfs,rocks0,uniform,oltp_ro,psfm,60000000,100,30,0.00,24849.50,52.07,2923.90,100
rocks,70,xfs,rocks0,uniform,oltp_ro,psfm,60000000,100,40,0.00,27907.60,46.99,3284.00,100
rocks,70,xfs,rocks0,uniform,oltp_ro,psfm,60000000,100,50,0.00,30813.16,42.57,3625.80,100
rocks,70,xfs,rocks0,uniform,oltp_ro,psfm,60000000,100,60,0.00,33812.12,39.18,3976.90,100
rocks,70,xfs,rocks0,uniform,oltp_ro,psfm,60000000,100,70,0.00,36820.69,36.14,4333.60,100
rocks,70,xfs,rocks0,uniform,oltp_ro,psfm,60000000,100,80,0.00,40323.32,33.21,4743.90,100
rocks,70,xfs,rocks0,uniform,oltp_ro,psfm,60000000,100,90,0.00,42386.30,31.66,4985.70,100
rocks,70,xfs,rocks0,uniform,oltp_ro,psfm,60000000,100,100,0.00,42751.79,31.38,5032.20,100
rocks,70,xfs,rocks0,uniform,oltp_ro,psfm,60000000,100,110,0.00,43305.03,31.02,5094.07,100
rocks,70,xfs,rocks0,uniform,oltp_ro,psfm,60000000,100,120,0.00,43281.58,31.14,5088.43,100
rocks,70,xfs,rocks0,uniform,oltp_ro,psfm,60000000,100,130,0.00,43474.94,30.85,5116.69,100
rocks,70,xfs,rocks0,uniform,oltp_ro,psfm,60000000,100,140,0.00,43543.08,30.75,5124.70,100
rocks,70,xfs,rocks0,uniform,oltp_ro,psfm,60000000,100,150,0.00,43630.08,30.68,5134.51,100
rocks,70,xfs,rocks0,uniform,oltp_ro,psfm,60000000,100,160,0.00,43837.10,30.51,5153.00,100
rocks,70,xfs,rocks0,uniform,oltp_ro,psfm,60000000,100,170,0.00,43966.79,30.35,5173.30,100
rocks,70,xfs,rocks0,uniform,oltp_ro,psfm,60000000,100,180,0.00,44170.00,30.15,5197.60,100
wt,70,ext4,wt0,pareto,oltp,psfm,60000000,100,10,5994.84,26033.96,83.81,1997.78,100
wt,70,ext4,wt0,pareto,oltp,psfm,60000000,100,20,10024.22,43386.08,50.57,3341.31,100
wt,70,ext4,wt0,pareto,oltp,psfm,60000000,100,30,14139.65,61207.07,36.39,4713.48,100
wt,70,ext4,wt0,pareto,oltp,psfm,60000000,100,40,17507.13,75823.64,26.08,5834.51,100
wt,70,ext4,wt0,pareto,oltp,psfm,60000000,100,50,11958.52,51790.27,33.16,3987.01,100
wt,70,ext4,wt0,pareto,oltp,psfm,60000000,100,60,10663.50,46178.40,37.54,3554.70,100
wt,70,ext4,wt0,pareto,oltp,psfm,60000000,100,70,11811.20,51176.20,34.42,3937.20,100
wt,70,ext4,wt0,pareto,oltp,psfm,60000000,100,80,12422.19,53778.54,32.95,4140.50,100
wt,70,ext4,wt0,pareto,oltp,psfm,60000000,100,90,12321.40,53361.91,33.27,4107.10,100
wt,70,ext4,wt0,pareto,oltp,psfm,60000000,100,100,12380.40,53611.38,34.12,4127.00,100
wt,70,ext4,wt0,pareto,oltp,psfm,60000000,100,110,12087.90,52354.02,34.22,4029.10,100
wt,70,ext4,wt0,pareto,oltp,psfm,60000000,100,120,12908.00,55892.61,31.84,4302.60,100
wt,70,ext4,wt0,pareto,oltp,psfm,60000000,100,130,4586.10,19865.51,207.60,1529.20,100
wt,70,ext4,wt0,pareto,oltp,psfm,60000000,100,140,10861.50,47026.00,37.21,3619.80,100
wt,70,ext4,wt0,pareto,oltp,psfm,60000000,100,150,12076.96,52289.63,34.42,4026.09,100
wt,70,ext4,wt0,pareto,oltp,psfm,60000000,100,160,12676.44,54904.35,32.11,4225.81,100
wt,70,ext4,wt0,pareto,oltp,psfm,60000000,100,170,12520.80,54268.09,32.98,4172.80,100
wt,70,ext4,wt0,pareto,oltp,psfm,60000000,100,180,12465.21,53968.24,33.29,4155.40,100
wt,70,ext4,wt0,pareto,oltp,psfm,60000000,100,190,11828.20,51193.89,34.96,3942.80,100
wt,70,ext4,wt0,pareto,oltp,psfm,60000000,100,200,12270.48,53166.89,34.31,4090.26,100
wt,70,ext4,wt0,pareto,oltp,psfm,60000000,100,210,12245.11,53018.49,34.65,4081.54,100
wt,70,ext4,wt0,pareto,oltp,psfm,60000000,100,220,11765.70,50939.12,35.63,3922.20,100
wt,70,ext4,wt0,pareto,oltp,psfm,60000000,100,230,12130.48,52576.31,34.46,4043.29,100
wt,70,ext4,wt0,pareto,oltp,psfm,60000000,100,240,12189.20,52772.81,34.39,4063.10,100
wt,70,ext4,wt0,uniform,oltp,psfm,60000000,100,10,4230.44,12010.83,101.09,1409.88,100
wt,70,ext4,wt0,uniform,oltp,psfm,60000000,100,20,4985.93,14090.98,87.30,1662.01,100
wt,70,ext4,wt0,uniform,oltp,psfm,60000000,100,30,5590.40,15797.01,79.09,1863.20,100
wt,70,ext4,wt0,uniform,oltp,psfm,60000000,100,40,6192.90,17515.19,71.97,2064.30,100
wt,70,ext4,wt0,uniform,oltp,psfm,60000000,100,50,6838.00,19308.71,65.75,2279.40,100
wt,70,ext4,wt0,uniform,oltp,psfm,60000000,100,60,7499.59,21171.88,60.94,2499.80,100
wt,70,ext4,wt0,uniform,oltp,psfm,60000000,100,70,8193.50,23185.01,55.35,2731.10,100
wt,70,ext4,wt0,uniform,oltp,psfm,60000000,100,80,8932.21,25244.52,51.21,2977.60,100
wt,70,ext4,wt0,uniform,oltp,psfm,60000000,100,90,9274.40,26214.20,49.56,3091.60,100
wt,70,ext4,wt0,uniform,oltp,psfm,60000000,100,100,9445.50,26713.00,49.12,3148.50,100
wt,70,ext4,wt0,uniform,oltp,psfm,60000000,100,110,9892.80,27938.70,47.54,3297.60,100
wt,70,ext4,wt0,uniform,oltp,psfm,60000000,100,120,10330.60,29202.30,45.31,3443.40,100
wt,70,ext4,wt0,uniform,oltp,psfm,60000000,100,130,2327.07,6597.41,490.29,775.49,100
wt,70,ext4,wt0,uniform,oltp,psfm,60000000,100,140,4559.46,12876.67,285.54,1519.92,100
wt,70,ext4,wt0,uniform,oltp,psfm,60000000,100,150,10658.99,30122.78,43.87,3553.10,100
wt,70,ext4,wt0,uniform,oltp,psfm,60000000,100,160,10941.51,30925.13,43.27,3647.10,100
wt,70,ext4,wt0,uniform,oltp,psfm,60000000,100,170,11158.60,31532.00,42.47,3719.80,100
wt,70,ext4,wt0,uniform,oltp,psfm,60000000,100,180,11301.00,31944.70,41.50,3766.70,100
wt,70,ext4,wt0,uniform,oltp,psfm,60000000,100,190,11078.19,31315.58,42.27,3693.00,100
wt,70,ext4,wt0,uniform,oltp,psfm,60000000,100,200,11415.91,32260.02,41.06,3804.90,100
wt,70,ext4,wt0,uniform,oltp,psfm,60000000,100,210,11666.50,32990.19,40.25,3889.00,100
wt,70,ext4,wt0,uniform,oltp,psfm,60000000,100,220,11535.10,32599.49,40.97,3844.90,100
wt,70,ext4,wt0,uniform,oltp,psfm,60000000,100,230,11485.60,32463.31,41.35,3828.70,100
wt,70,ext4,wt0,uniform,oltp,psfm,60000000,100,240,11551.69,32650.28,41.16,3850.60,100
wt,70,ext4,wt1,pareto,oltp,psfm,60000000,100,10,5990.42,26009.05,83.97,1996.07,100
wt,70,ext4,wt1,pareto,oltp,psfm,60000000,100,20,10023.46,43376.35,50.51,3341.32,100
wt,70,ext4,wt1,pareto,oltp,psfm,60000000,100,30,14141.03,61219.50,36.25,4713.78,100
wt,70,ext4,wt1,pareto,oltp,psfm,60000000,100,40,17458.98,75613.85,26.04,5819.83,100
wt,70,ext4,wt1,pareto,oltp,psfm,60000000,100,50,11596.50,50225.98,34.36,3865.30,100
wt,70,ext4,wt1,pareto,oltp,psfm,60000000,100,60,10717.00,46419.00,37.37,3572.30,100
wt,70,ext4,wt1,pareto,oltp,psfm,60000000,100,70,11821.30,51206.79,34.51,3940.50,100
wt,70,ext4,wt1,pareto,oltp,psfm,60000000,100,80,12295.80,53234.72,33.46,4098.70,100
wt,70,ext4,wt1,pareto,oltp,psfm,60000000,100,90,12168.09,52704.35,33.66,4056.00,100
wt,70,ext4,wt1,pareto,oltp,psfm,60000000,100,100,12453.09,53932.35,33.12,4151.00,100
wt,70,ext4,wt1,pareto,oltp,psfm,60000000,100,110,12144.42,52601.39,33.90,4048.21,100
wt,70,ext4,wt1,pareto,oltp,psfm,60000000,100,120,12829.59,55549.27,31.59,4276.40,100
wt,70,ext4,wt1,pareto,oltp,psfm,60000000,100,130,4394.10,19010.41,232.40,1464.80,100
wt,70,ext4,wt1,pareto,oltp,psfm,60000000,100,140,11916.40,51624.31,35.51,3971.80,100
wt,70,ext4,wt1,pareto,oltp,psfm,60000000,100,150,12679.50,54885.50,32.29,4226.90,100
wt,70,ext4,wt1,pareto,oltp,psfm,60000000,100,160,12559.40,54401.68,32.52,4186.30,100
wt,70,ext4,wt1,pareto,oltp,psfm,60000000,100,170,12556.31,54414.33,33.29,4185.90,100
wt,70,ext4,wt1,pareto,oltp,psfm,60000000,100,180,12605.80,54573.00,32.56,4201.60,100
wt,70,ext4,wt1,pareto,oltp,psfm,60000000,100,190,12426.19,53796.48,33.46,4142.00,100
wt,70,ext4,wt1,pareto,oltp,psfm,60000000,100,200,12682.60,54948.41,32.33,4227.50,100
wt,70,ext4,wt1,pareto,oltp,psfm,60000000,100,210,11981.18,51878.53,34.67,3993.39,100
wt,70,ext4,wt1,pareto,oltp,psfm,60000000,100,220,10116.11,43792.36,40.92,3372.30,100
wt,70,ext4,wt1,pareto,oltp,psfm,60000000,100,230,9775.68,42365.42,41.70,3258.69,100
wt,70,ext4,wt1,pareto,oltp,psfm,60000000,100,240,10447.32,45238.00,39.94,3482.11,100
wt,70,ext4,wt1,uniform,oltp,psfm,60000000,100,10,4239.83,12033.30,100.70,1412.98,100
wt,70,ext4,wt1,uniform,oltp,psfm,60000000,100,20,4997.11,14120.73,87.01,1665.50,100
wt,70,ext4,wt1,uniform,oltp,psfm,60000000,100,30,5597.40,15829.20,78.87,1866.00,100
wt,70,ext4,wt1,uniform,oltp,psfm,60000000,100,40,6207.30,17548.81,71.73,2069.20,100
wt,70,ext4,wt1,uniform,oltp,psfm,60000000,100,50,6858.37,19362.81,65.57,2286.19,100
wt,70,ext4,wt1,uniform,oltp,psfm,60000000,100,60,7512.42,21222.56,60.92,2503.91,100
wt,70,ext4,wt1,uniform,oltp,psfm,60000000,100,70,8220.91,23247.83,55.09,2740.00,100
wt,70,ext4,wt1,uniform,oltp,psfm,60000000,100,80,8945.50,25303.00,51.01,2982.10,100
wt,70,ext4,wt1,uniform,oltp,psfm,60000000,100,90,9276.59,26209.98,49.48,3092.20,100
wt,70,ext4,wt1,uniform,oltp,psfm,60000000,100,100,9443.00,26701.99,48.87,3147.80,100
wt,70,ext4,wt1,uniform,oltp,psfm,60000000,100,110,6583.04,18594.04,54.38,2194.28,100
wt,70,ext4,wt1,uniform,oltp,psfm,60000000,100,120,2312.22,6523.06,695.29,770.81,100
wt,70,ext4,wt1,uniform,oltp,psfm,60000000,100,130,10180.10,28788.50,46.38,3393.10,100
wt,70,ext4,wt1,uniform,oltp,psfm,60000000,100,140,10581.40,29895.20,44.27,3527.20,100
wt,70,ext4,wt1,uniform,oltp,psfm,60000000,100,150,10828.89,30616.67,43.41,3609.60,100
wt,70,ext4,wt1,uniform,oltp,psfm,60000000,100,160,11028.60,31160.00,42.87,3676.00,100
wt,70,ext4,wt1,uniform,oltp,psfm,60000000,100,170,11231.41,31760.93,41.88,3744.30,100
wt,70,ext4,wt1,uniform,oltp,psfm,60000000,100,180,11266.70,31829.30,41.47,3755.60,100
wt,70,ext4,wt1,uniform,oltp,psfm,60000000,100,190,11232.85,31750.17,41.45,3744.18,100
wt,70,ext4,wt1,uniform,oltp,psfm,60000000,100,200,11541.23,32621.68,40.48,3846.61,100
wt,70,ext4,wt1,uniform,oltp,psfm,60000000,100,210,11699.42,33073.05,40.22,3900.41,100
wt,70,ext4,wt1,uniform,oltp,psfm,60000000,100,220,11531.09,32585.57,41.00,3843.40,100
wt,70,ext4,wt1,uniform,oltp,psfm,60000000,100,230,9178.18,25953.67,42.99,3059.56,100
wt,70,ext4,wt1,uniform,oltp,psfm,60000000,100,240,416.90,1174.80,1423.19,139.00,100
wt,70,ext4,wt2,pareto,oltp,psfm,60000000,100,10,5982.73,25975.12,84.29,1993.68,100
wt,70,ext4,wt2,pareto,oltp,psfm,60000000,100,20,9986.13,43219.12,50.72,3328.81,100
wt,70,ext4,wt2,pareto,oltp,psfm,60000000,100,30,14072.44,60921.26,36.68,4690.88,100
wt,70,ext4,wt2,pareto,oltp,psfm,60000000,100,40,17512.06,75841.36,26.17,5837.12,100
wt,70,ext4,wt2,pareto,oltp,psfm,60000000,100,50,11621.98,50339.12,34.49,3874.19,100
wt,70,ext4,wt2,pareto,oltp,psfm,60000000,100,60,10771.32,46648.28,37.21,3590.01,100
wt,70,ext4,wt2,pareto,oltp,psfm,60000000,100,70,11988.90,51941.78,34.12,3997.00,100
wt,70,ext4,wt2,pareto,oltp,psfm,60000000,100,80,12451.70,53906.18,32.76,4150.10,100
wt,70,ext4,wt2,pareto,oltp,psfm,60000000,100,90,12278.21,53179.74,33.22,4093.00,100
wt,70,ext4,wt2,pareto,oltp,psfm,60000000,100,100,12718.69,55078.57,32.45,4239.50,100
wt,70,ext4,wt2,pareto,oltp,psfm,60000000,100,110,11945.31,51734.93,34.29,3981.80,100
wt,70,ext4,wt2,pareto,oltp,psfm,60000000,100,120,13018.40,56379.38,31.19,4339.30,100
wt,70,ext4,wt2,pareto,oltp,psfm,60000000,100,130,4933.00,21349.60,226.63,1644.30,100
wt,70,ext4,wt2,pareto,oltp,psfm,60000000,100,140,12925.80,55972.18,31.63,4308.50,100
wt,70,ext4,wt2,pareto,oltp,psfm,60000000,100,150,12326.70,53378.20,33.53,4109.10,100
wt,70,ext4,wt2,pareto,oltp,psfm,60000000,100,160,12618.11,54660.32,32.84,4206.20,100
wt,70,ext4,wt2,pareto,oltp,psfm,60000000,100,170,12732.00,55148.90,32.04,4243.90,100
wt,70,ext4,wt2,pareto,oltp,psfm,60000000,100,180,12467.60,53994.10,33.14,4155.80,100
wt,70,ext4,wt2,pareto,oltp,psfm,60000000,100,190,12231.60,52940.20,34.12,4077.30,100
wt,70,ext4,wt2,pareto,oltp,psfm,60000000,100,200,12277.89,53216.58,34.05,4092.60,100
wt,70,ext4,wt2,pareto,oltp,psfm,60000000,100,210,12186.30,52739.10,34.07,4062.00,100
wt,70,ext4,wt2,pareto,oltp,psfm,60000000,100,220,12521.11,54234.03,32.87,4173.80,100
wt,70,ext4,wt2,pareto,oltp,psfm,60000000,100,230,12591.80,54544.89,32.50,4197.30,100
wt,70,ext4,wt2,pareto,oltp,psfm,60000000,100,240,12340.40,53428.51,33.71,4113.30,100
wt,70,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,10,0.00,32456.94,70.46,2492.36,100
wt,70,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,20,0.00,54200.17,42.47,4173.81,100
wt,70,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,30,0.00,77456.36,30.50,5962.98,100
wt,70,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,40,0.00,100912.86,19.90,7768.81,100
wt,70,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,50,0.00,105488.70,15.92,8120.69,100
wt,70,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,60,0.00,103442.40,16.09,7967.18,100
wt,70,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,70,0.00,102785.22,16.31,7912.72,100
wt,70,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,80,0.00,103372.18,16.28,7955.11,100
wt,70,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,90,0.00,103812.97,16.14,7990.20,100
wt,70,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,100,0.00,103981.65,16.17,8006.59,100
wt,70,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,110,0.00,104528.59,16.02,8044.61,100
wt,70,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,120,0.00,104338.18,16.09,8030.19,100
wt,70,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,130,0.00,104226.92,16.08,8023.91,100
wt,70,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,140,0.00,103749.72,16.16,7984.28,100
wt,70,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,150,0.00,103778.34,16.22,7986.82,100
wt,70,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,159,0.00,104120.68,16.14,8014.04,100
wt,70,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,170,0.00,103718.54,16.21,7980.17,100
wt,70,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,180,0.00,103500.91,16.31,7962.30,100
wt,70,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,190,0.00,103781.86,16.27,7987.80,100
wt,70,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,200,0.00,104056.45,16.18,8007.10,100
wt,70,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,210,0.00,103921.44,16.16,8001.30,100
wt,70,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,220,0.00,103988.18,16.18,8004.91,100
wt,70,ext4,wt2,pareto,oltp_ro,psfm,60000000,100,230,0.00,103895.28,16.17,7998.10,100
wt,70,ext4,wt2,pareto,oltp_ro,psfm,60000000,98,240,0.00,103616.90,16.24,7981.30,100
wt,70,ext4,wt2,uniform,oltp,psfm,60000000,100,10,4230.45,12005.95,101.00,1409.88,100
wt,70,ext4,wt2,uniform,oltp,psfm,60000000,100,20,4982.52,14078.26,87.32,1660.61,100
wt,70,ext4,wt2,uniform,oltp,psfm,60000000,100,30,5578.80,15768.29,79.28,1859.60,100
wt,70,ext4,wt2,uniform,oltp,psfm,60000000,100,40,6184.70,17488.11,72.14,2061.50,100
wt,70,ext4,wt2,uniform,oltp,psfm,60000000,100,50,6823.13,19271.80,65.83,2274.08,100
wt,70,ext4,wt2,uniform,oltp,psfm,60000000,100,60,7487.36,21148.88,61.17,2496.42,100
wt,70,ext4,wt2,uniform,oltp,psfm,60000000,100,70,8183.21,23145.83,55.35,2727.60,100
wt,70,ext4,wt2,uniform,oltp,psfm,60000000,100,80,8911.11,25187.73,51.41,2970.20,100
wt,70,ext4,wt2,uniform,oltp,psfm,60000000,100,90,9253.99,26156.37,49.61,3084.80,100
wt,70,ext4,wt2,uniform,oltp,psfm,60000000,100,100,9424.37,26653.70,49.17,3141.59,100
wt,70,ext4,wt2,uniform,oltp,psfm,60000000,100,110,9864.95,27862.13,47.59,3288.32,100
wt,70,ext4,wt2,uniform,oltp,psfm,60000000,100,120,10288.89,29079.87,45.59,3429.50,100
wt,70,ext4,wt2,uniform,oltp,psfm,60000000,100,130,2007.79,5678.87,549.03,669.20,100
wt,70,ext4,wt2,uniform,oltp,psfm,60000000,100,140,4769.33,13486.28,187.96,1589.91,100
wt,70,ext4,wt2,uniform,oltp,psfm,60000000,100,150,10624.21,30019.44,44.00,3541.30,100
wt,70,ext4,wt2,uniform,oltp,psfm,60000000,100,160,10913.39,30852.76,43.25,3637.70,100
wt,70,ext4,wt2,uniform,oltp,psfm,60000000,100,170,11137.31,31474.22,42.48,3712.60,100
wt,70,ext4,wt2,uniform,oltp,psfm,60000000,100,180,11259.70,31827.90,41.71,3753.40,100
wt,70,ext4,wt2,uniform,oltp,psfm,60000000,100,190,10922.42,30873.04,43.11,3640.31,100
wt,70,ext4,wt2,uniform,oltp,psfm,60000000,100,200,11173.30,31568.71,41.66,3724.80,100
wt,70,ext4,wt2,uniform,oltp,psfm,60000000,100,210,11454.20,32388.10,40.80,3818.10,100
wt,70,ext4,wt2,uniform,oltp,psfm,60000000,100,220,11481.80,32446.90,41.11,3827.30,100
wt,70,ext4,wt2,uniform,oltp,psfm,60000000,100,230,11361.90,32130.40,41.95,3787.10,100
wt,70,ext4,wt2,uniform,oltp,psfm,60000000,100,240,11552.58,32646.84,41.02,3850.79,100
wt,70,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,10,0.00,14193.95,88.16,1669.18,100
wt,70,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,20,0.00,16650.33,76.59,1964.18,100
wt,70,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,30,0.00,18800.93,69.16,2216.93,100
wt,70,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,40,0.00,20953.65,62.28,2471.89,100
wt,70,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,50,0.00,23265.56,57.86,2742.90,100
wt,70,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,60,0.00,25542.28,51.90,3012.31,100
wt,70,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,70,0.00,28035.51,47.42,3305.90,100
wt,70,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,80,0.00,30665.20,44.83,3617.40,100
wt,70,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,90,0.00,29801.19,47.10,3516.80,100
wt,70,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,100,0.00,29258.80,48.02,3449.80,100
wt,70,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,110,0.00,30172.30,47.16,3556.00,100
wt,70,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,120,0.00,31717.89,44.81,3741.80,100
wt,70,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,130,0.00,33342.23,42.93,3932.90,100
wt,70,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,140,0.00,34822.50,41.79,4105.50,100
wt,70,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,150,0.00,36302.00,40.27,4282.00,100
wt,70,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,160,0.00,37512.70,38.49,4424.40,100
wt,70,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,170,0.00,38976.38,37.53,4598.00,100
wt,70,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,180,0.00,40463.22,36.62,4772.00,100
wt,70,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,190,0.00,41045.49,36.34,4839.60,100
wt,70,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,200,0.00,42122.19,35.59,4966.90,100
wt,70,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,210,0.00,43384.48,34.51,5115.90,100
wt,70,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,220,0.00,44814.65,33.07,5284.41,100
wt,70,ext4,wt2,uniform,oltp_ro,psfm,60000000,100,230,0.00,47795.89,31.03,5639.50,100
wt,70,ext4,wt2,uniform,oltp_ro,psfm,60000000,99,240,0.00,48306.21,30.78,5694.00,100
wt,70,xfs,wt2,pareto,oltp_ro,psfm,60000000,100,10,0.00,32467.27,70.39,2494.37,100
wt,70,xfs,wt2,pareto,oltp_ro,psfm,60000000,100,20,0.00,54241.63,42.50,4175.51,100
wt,70,xfs,wt2,pareto,oltp_ro,psfm,60000000,100,30,0.00,77483.51,30.57,5965.77,100
wt,70,xfs,wt2,pareto,oltp_ro,psfm,60000000,100,40,0.00,100417.68,19.78,7730.43,100
wt,70,xfs,wt2,pareto,oltp_ro,psfm,60000000,100,50,0.00,104390.36,16.09,8036.20,100
wt,70,xfs,wt2,pareto,oltp_ro,psfm,60000000,100,60,0.00,102312.06,16.35,7879.70,100
wt,70,xfs,wt2,pareto,oltp_ro,psfm,60000000,100,70,0.00,101986.58,16.41,7851.48,100
wt,70,xfs,wt2,pareto,oltp_ro,psfm,60000000,100,80,0.00,102091.76,16.49,7855.93,100
wt,70,xfs,wt2,pareto,oltp_ro,psfm,60000000,100,90,0.00,102608.52,16.39,7898.30,100
wt,70,xfs,wt2,pareto,oltp_ro,psfm,60000000,100,100,0.00,102376.71,16.39,7881.50,100
wt,70,xfs,wt2,pareto,oltp_ro,psfm,60000000,100,110,0.00,103208.70,16.26,7945.19,100
wt,70,xfs,wt2,pareto,oltp_ro,psfm,60000000,100,120,0.00,102843.32,16.41,7914.38,100
wt,70,xfs,wt2,pareto,oltp_ro,psfm,60000000,100,130,0.00,103377.40,16.27,7957.44,100
wt,70,xfs,wt2,pareto,oltp_ro,psfm,60000000,100,140,0.00,103345.13,16.23,7955.39,100
wt,70,xfs,wt2,pareto,oltp_ro,psfm,60000000,100,150,0.00,103247.22,16.33,7944.01,100
wt,70,xfs,wt2,pareto,oltp_ro,psfm,60000000,100,160,0.00,102834.49,16.37,7915.29,100
wt,70,xfs,wt2,pareto,oltp_ro,psfm,60000000,100,170,0.00,102612.71,16.47,7895.51,100
wt,70,xfs,wt2,pareto,oltp_ro,psfm,60000000,96,180,0.00,103166.35,16.38,7936.90,100
wt,70,xfs,wt2,uniform,oltp_ro,psfm,60000000,100,10,0.00,14181.17,88.22,1667.78,100
wt,70,xfs,wt2,uniform,oltp_ro,psfm,60000000,100,20,0.00,16644.92,76.66,1962.80,100
wt,70,xfs,wt2,uniform,oltp_ro,psfm,60000000,100,30,0.00,18788.98,69.08,2215.60,100
wt,70,xfs,wt2,uniform,oltp_ro,psfm,60000000,100,40,0.00,20948.48,62.24,2471.50,100
wt,70,xfs,wt2,uniform,oltp_ro,psfm,60000000,100,50,0.00,23243.48,57.89,2740.50,100
wt,70,xfs,wt2,uniform,oltp_ro,psfm,60000000,100,60,0.00,25527.24,52.03,3010.31,100
