engine,workload,threads,elap_secs,cum_tps,int_tps,cum_ips,int_ips
rocks,rw,4,630,195.01,213.73,0.00,0.00
rocks,rw,4,640,195.26,211.47,0.00,0.00
rocks,rw,4,650,195.53,212.61,0.00,0.00
rocks,rw,4,660,195.80,213.67,0.00,0.00
rocks,rw,4,670,196.04,211.56,0.00,0.00
rocks,rw,4,680,196.31,214.57,0.00,0.00
rocks,rw,4,690,196.59,215.65,0.00,0.00
rocks,rw,4,700,196.85,214.51,0.00,0.00
rocks,rw,4,710,197.05,211.23,0.00,0.00
rocks,rw,4,720,197.28,213.73,0.00,0.00
rocks,rw,4,730,197.49,212.63,0.00,0.00
rocks,rw,4,740,197.68,211.53,0.00,0.00
rocks,rw,4,750,197.87,211.37,0.00,0.00
rocks,rw,4,760,198.03,210.22,0.00,0.00
rocks,rw,4,770,198.23,213.23,0.00,0.00
rocks,rw,4,780,198.39,211.16,0.00,0.00
rocks,rw,4,790,198.54,210.40,0.00,0.00
rocks,rw,4,800,198.57,200.84,0.00,0.00
rocks,rw,4,810,198.72,210.88,0.00,0.00
rocks,rw,4,820,198.86,210.21,0.00,0.00
rocks,rw,4,830,198.98,208.43,0.00,0.00
rocks,rw,4,840,199.08,207.15,0.00,0.00
rocks,rw,4,850,199.19,209.03,0.00,0.00
rocks,rw,4,860,199.31,208.91,0.00,0.00
rocks,rw,4,870,199.37,205.08,0.00,0.00
rocks,rw,4,880,199.46,206.63,0.00,0.00
rocks,rw,4,890,199.51,204.54,0.00,0.00
rocks,rw,4,900,199.55,202.96,0.00,0.00
rocks,rw,4,910,199.60,204.32,0.00,0.00
rocks,rw,4,920,199.65,203.71,0.00,0.00
rocks,rw,4,930,199.69,203.95,0.00,0.00
rocks,rw,4,940,199.73,203.52,0.00,0.00
rocks,rw,4,950,199.75,201.34,0.00,0.00
rocks,rw,4,960,199.78,202.12,0.00,0.00
rocks,rw,4,970,199.80,201.89,0.00,0.00
rocks,rw,4,980,199.81,200.52,0.00,0.00
rocks,rw,4,990,199.84,203.61,0.00,0.00
rocks,rw,4,1000,199.85,200.12,0.00,0.00
rocks,rw,4,1010,199.84,199.66,0.00,0.00
rocks,rw,4,1020,199.86,201.64,0.00,0.00
rocks,rw,4,1030,199.89,202.46,0.00,0.00
rocks,rw,4,1040,199.91,202.21,0.00,0.00
rocks,rw,4,1050,199.92,201.35,0.00,0.00
rocks,rw,4,1060,199.96,203.74,0.00,0.00
rocks,rw,4,1070,199.97,200.93,0.00,0.00
rocks,rw,4,1080,199.98,201.42,0.00,0.00
rocks,rw,4,1090,199.98,200.26,0.00,0.00
rocks,rw,4,1100,199.98,199.78,0.00,0.00
rocks,rw,4,1110,199.99,201.18,0.00,0.00
rocks,rw,4,1120,199.99,199.74,0.00,0.00
rocks,rw,4,1130,200.00,201.02,0.00,0.00
rocks,rw,4,1140,200.01,200.68,0.00,0.00
rocks,rw,4,1150,200.00,199.74,0.00,0.00
rocks,rw,4,1160,200.00,199.80,0.00,0.00
rocks,rw,4,1170,200.01,201.34,0.00,0.00
rocks,rw,4,1180,199.99,197.32,0.00,0.00
rocks,rw,4,1190,199.94,194.16,0.00,0.00
rocks,rw,4,1200,199.96,202.16,0.00,0.00
rocks,rw,4,1210,199.95,198.74,0.00,0.00
rocks,rw,4,1220,199.95,199.98,0.00,0.00
rocks,rw,4,1230,199.96,200.94,0.00,0.00
rocks,rw,4,1240,199.94,197.14,0.00,0.00
rocks,rw,4,1250,199.91,196.51,0.00,0.00
rocks,rw,4,1260,199.89,196.92,0.00,0.00
rocks,rw,4,1270,199.84,194.23,0.00,0.00
rocks,rw,4,1280,199.80,194.67,0.00,0.00
rocks,rw,4,1290,199.76,194.87,0.00,0.00
rocks,rw,4,1300,199.72,193.65,0.00,0.00
rocks,rw,4,1310,199.67,193.73,0.00,0.00
rocks,rw,4,1320,199.63,193.94,0.00,0.00
rocks,rw,4,1330,199.58,193.83,0.00,0.00
rocks,rw,4,1340,199.55,194.87,0.00,0.00
rocks,rw,4,1350,199.50,192.60,0.00,0.00
rocks,rw,4,1360,199.46,194.47,0.00,0.00
rocks,rw,4,1370,199.40,191.65,0.00,0.00
rocks,rw,4,1380,199.35,192.32,0.00,0.00
rocks,rw,4,1390,199.29,191.57,0.00,0.00
rocks,rw,4,1400,199.24,191.73,0.00,0.00
rocks,rw,4,1410,199.19,192.51,0.00,0.00
rocks,rw,4,1420,199.14,192.15,0.00,0.00
rocks,rw,4,1430,199.08,190.43,0.00,0.00
rocks,rw,4,1440,199.02,190.03,0.00,0.00
rocks,rw,4,1450,198.96,190.13,0.00,0.00
rocks,rw,4,1460,198.91,191.83,0.00,0.00
rocks,rw,4,1470,198.85,190.41,0.00,0.00
rocks,rw,4,1480,198.78,188.63,0.00,0.00
rocks,rw,4,1490,198.72,189.35,0.00,0.00
rocks,rw,4,1500,198.66,189.43,0.00,0.00
rocks,rw,4,1510,198.59,189.12,0.00,0.00
rocks,rw,4,1520,198.54,190.03,0.00,0.00
rocks,rw,4,1530,198.48,189.83,0.00,0.00
rocks,rw,4,1540,198.42,188.56,0.00,0.00
rocks,rw,4,1550,198.36,189.39,0.00,0.00
rocks,rw,4,1560,198.29,188.23,0.00,0.00
rocks,rw,4,1570,198.24,189.55,0.00,0.00
rocks,rw,4,1580,198.19,189.95,0.00,0.00
rocks,rw,4,1590,198.09,183.67,0.00,0.00
rocks,rw,4,1600,198.06,192.69,0.00,0.00
rocks,rw,4,1610,198.04,194.79,0.00,0.00
rocks,rw,4,1620,198.01,193.71,0.00,0.00
rocks,rw,4,1630,197.97,191.47,0.00,0.00
rocks,rw,4,1640,197.93,190.91,0.00,0.00
rocks,rw,4,1650,197.88,189.27,0.00,0.00
rocks,rw,4,1660,197.82,188.62,0.00,0.00
rocks,rw,4,1670,197.79,192.02,0.00,0.00
rocks,rw,4,1680,197.74,190.52,0.00,0.00
rocks,rw,4,1690,197.68,186.72,0.00,0.00
rocks,rw,4,1700,197.63,190.10,0.00,0.00
rocks,rw,4,1710,197.58,189.15,0.00,0.00
rocks,rw,4,1720,197.53,187.55,0.00,0.00
rocks,rw,4,1730,197.47,187.32,0.00,0.00
rocks,rw,4,1740,197.40,185.64,0.00,0.00
rocks,rw,4,1750,197.35,188.13,0.00,0.00
rocks,rw,4,1760,197.29,186.95,0.00,0.00
rocks,rw,4,1770,197.23,186.53,0.00,0.00
rocks,rw,4,1780,197.17,187.85,0.00,0.00
rocks,rw,4,1790,197.12,187.15,0.00,0.00
rocks,rw,4,1800,197.06,186.60,0.00,0.00
rocks,rw,40,10,767.15,767.15,0.00,0.00
rocks,rw,40,20,806.66,846.22,0.00,0.00
rocks,rw,40,30,827.83,870.23,0.00,0.00
rocks,rw,40,40,842.94,888.31,0.00,0.00
rocks,rw,40,50,852.09,888.71,0.00,0.00
rocks,rw,40,60,858.49,890.50,0.00,0.00
rocks,rw,40,70,863.53,893.80,0.00,0.00
rocks,rw,40,80,867.56,896.01,0.00,0.00
rocks,rw,40,90,870.60,894.92,0.00,0.00
rocks,rw,40,100,869.59,860.52,0.00,0.00
rocks,rw,40,110,871.54,891.01,0.00,0.00
rocks,rw,40,120,872.73,885.80,0.00,0.00
rocks,rw,40,130,860.52,714.43,0.00,0.00
rocks,rw,40,140,819.97,287.80,0.00,0.00
rocks,rw,40,150,824.08,881.51,0.00,0.00
rocks,rw,40,160,827.81,883.80,0.00,0.00
rocks,rw,40,170,830.79,878.13,0.00,0.00
rocks,rw,40,180,832.49,861.62,0.00,0.00
rocks,rw,40,190,833.83,857.84,0.00,0.00
rocks,rw,40,200,836.13,879.83,0.00,0.00
rocks,rw,40,210,839.27,901.96,0.00,0.00
rocks,rw,40,220,842.89,918.90,0.00,0.00
rocks,rw,40,230,845.74,908.31,0.00,0.00
rocks,rw,40,240,848.70,916.79,0.00,0.00
rocks,rw,40,250,851.36,915.50,0.00,0.00
rocks,rw,40,260,853.50,906.91,0.00,0.00
rocks,rw,40,270,855.51,908.09,0.00,0.00
rocks,rw,40,280,857.23,903.59,0.00,0.00
rocks,rw,40,290,858.29,887.82,0.00,0.00
rocks,rw,40,300,859.57,896.83,0.00,0.00
rocks,rw,40,310,860.75,896.19,0.00,0.00
rocks,rw,40,320,861.68,890.49,0.00,0.00
rocks,rw,40,330,862.80,898.62,0.00,0.00
rocks,rw,40,340,863.66,891.82,0.00,0.00
rocks,rw,40,350,864.51,893.64,0.00,0.00
rocks,rw,40,360,865.37,895.53,0.00,0.00
rocks,rw,40,370,865.73,878.49,0.00,0.00
rocks,rw,40,380,866.10,880.10,0.00,0.00
rocks,rw,40,390,866.56,883.85,0.00,0.00
rocks,rw,40,400,866.87,878.83,0.00,0.00
rocks,rw,40,410,867.52,893.53,0.00,0.00
rocks,rw,40,420,867.96,886.12,0.00,0.00
rocks,rw,40,430,868.17,877.02,0.00,0.00
rocks,rw,40,440,868.30,874.00,0.00,0.00
rocks,rw,40,450,868.61,882.13,0.00,0.00
rocks,rw,40,460,868.25,851.93,0.00,0.00
rocks,rw,40,470,868.32,871.61,0.00,0.00
rocks,rw,40,480,868.34,869.44,0.00,0.00
rocks,rw,40,490,868.26,864.32,0.00,0.00
rocks,rw,40,500,868.07,858.63,0.00,0.00
rocks,rw,40,510,868.21,875.33,0.00,0.00
rocks,rw,40,520,868.29,872.59,0.00,0.00
rocks,rw,40,530,867.97,851.37,0.00,0.00
rocks,rw,40,540,867.97,867.83,0.00,0.00
rocks,rw,40,550,867.58,846.15,0.00,0.00
rocks,rw,40,560,867.91,886.35,0.00,0.00
rocks,rw,40,570,868.56,904.79,0.00,0.00
rocks,rw,40,580,869.13,901.52,0.00,0.00
rocks,rw,40,590,869.85,911.78,0.00,0.00
rocks,rw,40,600,870.12,886.07,0.00,0.00
rocks,rw,40,610,870.62,900.14,0.00,0.00
rocks,rw,40,620,871.15,903.83,0.00,0.00
rocks,rw,40,630,871.57,897.64,0.00,0.00
rocks,rw,40,640,871.60,873.33,0.00,0.00
rocks,rw,40,650,871.81,885.59,0.00,0.00
rocks,rw,40,660,872.29,903.61,0.00,0.00
rocks,rw,40,670,872.58,891.51,0.00,0.00
rocks,rw,40,680,872.72,882.31,0.00,0.00
rocks,rw,40,690,872.88,883.34,0.00,0.00
rocks,rw,40,700,873.07,886.56,0.00,0.00
rocks,rw,40,710,873.34,892.40,0.00,0.00
rocks,rw,40,720,873.50,884.90,0.00,0.00
rocks,rw,40,730,873.23,853.32,0.00,0.00
rocks,rw,40,740,873.28,876.94,0.00,0.00
rocks,rw,40,750,873.33,877.17,0.00,0.00
rocks,rw,40,760,873.28,869.32,0.00,0.00
rocks,rw,40,770,873.29,874.32,0.00,0.00
rocks,rw,40,780,873.18,864.85,0.00,0.00
rocks,rw,40,790,873.23,877.11,0.00,0.00
rocks,rw,40,800,873.26,875.31,0.00,0.00
rocks,rw,40,810,873.18,867.26,0.00,0.00
rocks,rw,40,820,872.79,841.14,0.00,0.00
rocks,rw,40,830,872.75,869.64,0.00,0.00
rocks,rw,40,840,872.65,863.77,0.00,0.00
rocks,rw,40,850,872.46,856.99,0.00,0.00
rocks,rw,40,860,872.42,868.63,0.00,0.00
rocks,rw,40,870,872.61,889.04,0.00,0.00
rocks,rw,40,880,872.66,877.17,0.00,0.00
rocks,rw,40,890,872.50,857.91,0.00,0.00
rocks,rw,40,900,872.46,869.47,0.00,0.00
rocks,rw,40,910,872.40,866.79,0.00,0.00
rocks,rw,40,920,872.74,903.92,0.00,0.00
rocks,rw,40,930,873.10,905.59,0.00,0.00
rocks,rw,40,940,873.34,896.04,0.00,0.00
rocks,rw,40,950,873.56,893.61,0.00,0.00
rocks,rw,40,960,873.73,890.43,0.00,0.00
rocks,rw,40,970,873.91,891.64,0.00,0.00
rocks,rw,40,980,874.26,907.88,0.00,0.00
rocks,rw,40,990,874.32,879.79,0.00,0.00
rocks,rw,40,1000,874.17,859.64,0.00,0.00
rocks,rw,40,1010,874.30,887.62,0.00,0.00
rocks,rw,40,1020,874.44,888.22,0.00,0.00
rocks,rw,40,1030,874.50,880.44,0.00,0.00
rocks,rw,40,1040,874.58,883.26,0.00,0.00
rocks,rw,40,1050,874.61,877.51,0.00,0.00
rocks,rw,40,1060,874.60,873.75,0.00,0.00
rocks,rw,40,1070,874.59,873.71,0.00,0.00
rocks,rw,40,1080,874.48,862.82,0.00,0.00
rocks,rw,40,1090,874.23,846.74,0.00,0.00
rocks,rw,40,1100,874.19,870.14,0.00,0.00
rocks,rw,40,1110,874.21,875.61,0.00,0.00
rocks,rw,40,1120,874.18,871.55,0.00,0.00
rocks,rw,40,1130,874.14,869.32,0.00,0.00
rocks,rw,40,1140,873.99,857.16,0.00,0.00
rocks,rw,40,1150,873.96,870.48,0.00,0.00
rocks,rw,40,1160,873.88,864.62,0.00,0.00
rocks,rw,40,1170,873.74,857.30,0.00,0.00
rocks,rw,40,1180,873.34,826.59,0.00,0.00
rocks,rw,40,1190,873.23,860.94,0.00,0.00
rocks,rw,40,1200,873.16,864.82,0.00,0.00
rocks,rw,40,1210,872.99,852.02,0.00,0.00
rocks,rw,40,1220,872.76,844.39,0.00,0.00
rocks,rw,40,1230,872.64,857.96,0.00,0.00
rocks,rw,40,1240,872.55,861.66,0.00,0.00
rocks,rw,40,1250,872.40,853.73,0.00,0.00
rocks,rw,40,1260,872.41,874.74,0.00,0.00
rocks,rw,40,1270,872.19,844.47,0.00,0.00
rocks,rw,40,1280,872.27,882.07,0.00,0.00
rocks,rw,40,1290,872.42,891.78,0.00,0.00
rocks,rw,40,1300,872.56,891.05,0.00,0.00
rocks,rw,40,1310,872.67,886.24,0.00,0.00
rocks,rw,40,1320,872.82,892.00,0.00,0.00
rocks,rw,40,1330,872.94,889.85,0.00,0.00
rocks,rw,40,1340,873.15,900.99,0.00,0.00
rocks,rw,40,1350,873.21,880.82,0.00,0.00
rocks,rw,40,1360,873.13,862.09,0.00,0.00
rocks,rw,40,1370,873.21,884.70,0.00,0.00
rocks,rw,40,1380,873.31,885.81,0.00,0.00
rocks,rw,40,1390,873.38,883.50,0.00,0.00
rocks,rw,40,1400,873.43,880.94,0.00,0.00
rocks,rw,40,1410,873.40,868.87,0.00,0.00
rocks,rw,40,1420,873.36,867.65,0.00,0.00
rocks,rw,40,1430,873.34,870.62,0.00,0.00
rocks,rw,40,1440,873.28,865.21,0.00,0.00
rocks,rw,40,1450,873.15,853.89,0.00,0.00
rocks,rw,40,1460,873.14,870.95,0.00,0.00
rocks,rw,40,1470,873.07,863.89,0.00,0.00
rocks,rw,40,1480,873.04,868.33,0.00,0.00
rocks,rw,40,1490,872.99,865.42,0.00,0.00
rocks,rw,40,1500,872.91,860.58,0.00,0.00
rocks,rw,40,1510,872.79,855.94,0.00,0.00
rocks,rw,40,1520,872.75,866.61,0.00,0.00
rocks,rw,40,1530,872.64,855.00,0.00,0.00
rocks,rw,40,1540,872.37,831.97,0.00,0.00
rocks,rw,40,1550,872.21,846.84,0.00,0.00
rocks,rw,40,1560,872.00,839.81,0.00,0.00
rocks,rw,40,1570,871.22,749.45,0.00,0.00
rocks,rw,40,1580,869.73,634.18,0.00,0.00
rocks,rw,40,1590,868.31,644.88,0.00,0.00
rocks,rw,40,1600,866.80,625.70,0.00,0.00
rocks,rw,40,1610,865.19,608.99,0.00,0.00
rocks,rw,40,1620,863.71,625.00,0.00,0.00
rocks,rw,40,1630,862.21,619.06,0.00,0.00
rocks,rw,40,1640,860.81,633.19,0.00,0.00
rocks,rw,40,1650,859.42,632.00,0.00,0.00
rocks,rw,40,1660,858.14,645.31,0.00,0.00
rocks,rw,40,1670,856.84,640.49,0.00,0.00
rocks,rw,40,1680,855.58,646.52,0.00,0.00
rocks,rw,40,1690,854.29,637.06,0.00,0.00
rocks,rw,40,1700,853.08,648.85,0.00,0.00
rocks,rw,40,1710,851.84,641.47,0.00,0.00
rocks,rw,40,1720,850.61,640.50,0.00,0.00
rocks,rw,40,1730,849.45,649.92,0.00,0.00
rocks,rw,40,1740,848.27,643.56,0.00,0.00
rocks,rw,40,1750,847.12,647.58,0.00,0.00
rocks,rw,40,1760,845.97,643.86,0.00,0.00
rocks,rw,40,1770,844.76,631.95,0.00,0.00
rocks,rw,40,1780,843.53,626.35,0.00,0.00
rocks,rw,40,1790,842.31,624.76,0.00,0.00
rocks,rw,40,1800,841.10,625.47,0.00,0.00
rocks,rw,48,10,746.40,746.40,0.00,0.00
rocks,rw,48,20,787.44,828.49,0.00,0.00
rocks,rw,48,30,812.74,863.32,0.00,0.00
rocks,rw,48,40,831.78,888.90,0.00,0.00
rocks,rw,48,50,844.49,895.35,0.00,0.00
rocks,rw,48,60,853.39,897.89,0.00,0.00
rocks,rw,48,70,858.62,890.02,0.00,0.00
rocks,rw,48,80,862.18,887.05,0.00,0.00
rocks,rw,48,90,864.64,884.55,0.00,0.00
rocks,rw,48,100,864.91,867.36,0.00,0.00
rocks,rw,48,110,866.62,883.65,0.00,0.00
rocks,rw,48,120,867.75,880.21,0.00,0.00
rocks,rw,48,130,858.60,748.93,0.00,0.00
rocks,rw,48,140,816.03,262.86,0.00,0.00
rocks,rw,48,150,819.00,860.53,0.00,0.00
rocks,rw,48,160,822.36,872.85,0.00,0.00
rocks,rw,48,170,824.96,866.46,0.00,0.00
rocks,rw,48,180,826.16,846.82,0.00,0.00
rocks,rw,48,190,827.44,850.32,0.00,0.00
rocks,rw,48,200,829.35,865.62,0.00,0.00
rocks,rw,48,210,832.36,892.47,0.00,0.00
rocks,rw,48,220,835.84,908.86,0.00,0.00
rocks,rw,48,230,838.58,898.82,0.00,0.00
rocks,rw,48,240,841.48,907.98,0.00,0.00
rocks,rw,48,250,844.17,909.38,0.00,0.00
rocks,rw,48,260,846.58,906.68,0.00,0.00
rocks,rw,48,270,849.04,913.10,0.00,0.00
rocks,rw,48,280,851.09,906.19,0.00,0.00
rocks,rw,48,290,852.31,886.46,0.00,0.00
rocks,rw,48,300,854.05,904.60,0.00,0.00
rocks,rw,48,310,855.60,902.08,0.00,0.00
rocks,rw,48,320,856.96,899.28,0.00,0.00
rocks,rw,48,330,858.23,898.79,0.00,0.00
rocks,rw,48,340,859.63,905.81,0.00,0.00
rocks,rw,48,350,860.87,903.11,0.00,0.00
rocks,rw,48,360,862.08,904.21,0.00,0.00
rocks,rw,48,370,862.84,890.12,0.00,0.00
rocks,rw,48,380,863.28,879.64,0.00,0.00
rocks,rw,48,390,863.86,886.05,0.00,0.00
rocks,rw,48,400,864.51,889.82,0.00,0.00
rocks,rw,48,410,865.26,895.46,0.00,0.00
rocks,rw,48,420,866.02,897.29,0.00,0.00
rocks,rw,48,430,866.65,892.80,0.00,0.00
rocks,rw,48,440,867.29,894.96,0.00,0.00
rocks,rw,48,450,867.88,893.91,0.00,0.00
rocks,rw,48,460,868.03,874.79,0.00,0.00
rocks,rw,48,470,868.44,887.10,0.00,0.00
rocks,rw,48,480,868.75,883.57,0.00,0.00
rocks,rw,48,490,868.98,879.91,0.00,0.00
rocks,rw,48,500,868.84,861.84,0.00,0.00
rocks,rw,48,510,869.14,884.20,0.00,0.00
rocks,rw,48,520,869.44,884.62,0.00,0.00
rocks,rw,48,530,869.24,858.83,0.00,0.00
rocks,rw,48,540,869.07,860.15,0.00,0.00
rocks,rw,48,550,869.10,870.42,0.00,0.00
rocks,rw,48,560,869.53,893.61,0.00,0.00
rocks,rw,48,570,870.20,907.58,0.00,0.00
rocks,rw,48,580,870.85,907.48,0.00,0.00
rocks,rw,48,590,871.29,896.99,0.00,0.00
rocks,rw,48,600,872.04,916.18,0.00,0.00
rocks,rw,48,610,872.57,904.66,0.00,0.00
rocks,rw,48,620,873.11,905.99,0.00,0.00
rocks,rw,48,630,873.59,903.59,0.00,0.00
rocks,rw,48,640,873.66,878.01,0.00,0.00
rocks,rw,48,650,874.03,897.72,0.00,0.00
rocks,rw,48,660,874.28,890.11,0.00,0.00
rocks,rw,48,670,874.61,897.00,0.00,0.00
rocks,rw,48,680,874.87,891.90,0.00,0.00
rocks,rw,48,690,875.14,893.30,0.00,0.00
rocks,rw,48,700,875.34,889.21,0.00,0.00
rocks,rw,48,710,875.56,891.31,0.00,0.00
rocks,rw,48,720,875.71,886.21,0.00,0.00
rocks,rw,48,730,875.69,874.15,0.00,0.00
rocks,rw,48,740,875.88,889.59,0.00,0.00
rocks,rw,48,750,876.12,893.92,0.00,0.00
rocks,rw,48,760,876.31,890.52,0.00,0.00
rocks,rw,48,770,876.56,896.08,0.00,0.00
rocks,rw,48,780,876.78,893.50,0.00,0.00
rocks,rw,48,790,876.93,888.41,0.00,0.00
rocks,rw,48,800,877.03,885.41,0.00,0.00
rocks,rw,48,810,877.11,883.57,0.00,0.00
rocks,rw,48,820,877.08,874.18,0.00,0.00
rocks,rw,48,830,877.17,884.44,0.00,0.00
rocks,rw,48,840,877.21,880.83,0.00,0.00
rocks,rw,48,850,876.97,857.14,0.00,0.00
rocks,rw,48,860,876.96,875.66,0.00,0.00
rocks,rw,48,870,876.76,859.87,0.00,0.00
rocks,rw,48,880,876.75,875.92,0.00,0.00
rocks,rw,48,890,876.62,864.66,0.00,0.00
rocks,rw,48,900,876.40,857.47,0.00,0.00
rocks,rw,48,910,876.25,862.25,0.00,0.00
rocks,rw,48,920,876.60,908.41,0.00,0.00
rocks,rw,48,930,876.90,904.63,0.00,0.00
rocks,rw,48,940,877.23,907.91,0.00,0.00
rocks,rw,48,950,877.56,908.44,0.00,0.00
rocks,rw,48,960,877.87,907.39,0.00,0.00
rocks,rw,48,970,878.10,900.35,0.00,0.00
rocks,rw,48,980,878.45,912.60,0.00,0.00
rocks,rw,48,990,878.52,884.76,0.00,0.00
rocks,rw,48,1000,878.55,881.82,0.00,0.00
rocks,rw,48,1010,878.68,891.44,0.00,0.00
rocks,rw,48,1020,878.82,893.61,0.00,0.00
rocks,rw,48,1030,878.98,895.09,0.00,0.00
rocks,rw,48,1040,879.14,896.05,0.00,0.00
rocks,rw,48,1050,879.26,891.70,0.00,0.00
rocks,rw,48,1060,879.38,891.70,0.00,0.00
rocks,rw,48,1070,879.50,891.82,0.00,0.00
rocks,rw,48,1080,879.38,866.91,0.00,0.00
rocks,rw,48,1090,879.43,885.00,0.00,0.00
rocks,rw,48,1100,879.55,891.90,0.00,0.00
rocks,rw,48,1110,879.54,879.12,0.00,0.00
rocks,rw,48,1120,879.59,885.00,0.00,0.00
rocks,rw,48,1130,879.61,881.59,0.00,0.00
rocks,rw,48,1140,879.66,885.87,0.00,0.00
rocks,rw,48,1150,879.69,883.23,0.00,0.00
rocks,rw,48,1160,879.70,880.44,0.00,0.00
rocks,rw,48,1170,879.52,858.37,0.00,0.00
rocks,rw,48,1180,879.57,885.24,0.00,0.00
rocks,rw,48,1190,879.59,882.21,0.00,0.00
rocks,rw,48,1200,879.36,851.72,0.00,0.00
rocks,rw,48,1210,879.31,874.01,0.00,0.00
rocks,rw,48,1220,879.38,887.85,0.00,0.00
rocks,rw,48,1230,879.32,872.24,0.00,0.00
rocks,rw,48,1240,879.21,865.73,0.00,0.00
rocks,rw,48,1250,879.13,868.34,0.00,0.00
rocks,rw,48,1260,879.10,875.70,0.00,0.00
rocks,rw,48,1270,879.25,898.49,0.00,0.00
rocks,rw,48,1280,879.42,900.69,0.00,0.00
rocks,rw,48,1290,879.61,903.39,0.00,0.00
rocks,rw,48,1300,879.78,902.63,0.00,0.00
rocks,rw,48,1310,879.99,907.12,0.00,0.00
rocks,rw,48,1320,880.17,903.09,0.00,0.00
rocks,rw,48,1330,880.28,895.56,0.00,0.00
rocks,rw,48,1340,880.41,897.69,0.00,0.00
rocks,rw,48,1350,880.38,875.65,0.00,0.00
rocks,rw,48,1360,880.52,899.39,0.00,0.00
rocks,rw,48,1370,880.62,894.88,0.00,0.00
rocks,rw,48,1380,880.72,894.24,0.00,0.00
rocks,rw,48,1390,880.81,892.52,0.00,0.00
